Date,Close,High,Low,Open,Volume
2025-08-28,133.75,133.75,127.25,133.0,552
2025-08-29,127.41000366210938,133.60000610351562,127.0999984741211,128.2100067138672,1605
2025-09-01,129.0,130.0,127.41000366210938,130.0,132
2025-09-02,127.61000061035156,133.35000610351562,122.5999984741211,128.0,15014
2025-09-03,133.1999969482422,133.39999389648438,127.0,133.39999389648438,53
2025-09-04,133.1999969482422,133.1999969482422,133.1999969482422,133.1999969482422,7
2025-09-05,134.89999389648438,138.4499969482422,134.89999389648438,138.4499969482422,257
2025-09-08,129.0,134.8000030517578,128.5,134.8000030517578,379
2025-09-09,132.10000610351562,135.4499969482422,130.0500030517578,135.39999389648438,1792
2025-09-10,133.0,137.83999633789062,130.60000610351562,137.83999633789062,363
2025-09-11,130.02000427246094,137.8000030517578,129.0,137.8000030517578,1932
2025-09-12,127.66999816894531,131.97999572753906,123.9000015258789,124.0999984741211,3349
2025-09-15,123.63999938964844,130.99000549316406,121.30000305175781,122.0999984741211,8518
2025-09-16,125.0999984741211,127.33000183105469,120.54000091552734,120.54000091552734,4390
2025-09-17,121.9800033569336,125.11000061035156,120.19999694824219,125.11000061035156,5101
2025-09-18,121.23999786376953,124.79000091552734,118.11000061035156,122.80000305175781,1939
2025-09-19,122.94000244140625,124.0,115.31999969482422,124.0,59543
2025-09-22,120.69999694824219,123.94000244140625,119.12000274658203,123.0,1612
2025-09-23,122.98999786376953,123.0,120.69000244140625,120.69000244140625,336
2025-09-24,123.88999938964844,129.1300048828125,121.0999984741211,123.0,590
2025-09-25,122.9000015258789,126.0,120.0,126.0,773
2025-09-26,118.38999938964844,124.80000305175781,118.11000061035156,124.80000305175781,2450
2025-09-29,117.58000183105469,123.80000305175781,117.0999984741211,117.0999984741211,1215
2025-09-30,117.73999786376953,119.94000244140625,115.0,117.5999984741211,1983
2025-10-01,117.0,120.80000305175781,115.25,120.4000015258789,563
2025-10-03,115.19000244140625,116.98999786376953,113.0,116.98999786376953,1312
2025-10-06,116.0999984741211,120.0,112.0999984741211,115.19000244140625,605
2025-10-07,114.76000213623047,119.97000122070312,114.76000213623047,115.0,850
2025-10-08,117.97000122070312,119.98999786376953,114.18000030517578,116.0,374
2025-10-09,114.7300033569336,118.38999938964844,106.55000305175781,113.61000061035156,8678
2025-10-10,106.11000061035156,119.38999938964844,104.33000183105469,119.38999938964844,22009
2025-10-13,110.20999908447266,116.0,105.5,116.0,18902
2025-10-14,107.76000213623047,118.0,105.0,118.0,8487
2025-10-15,108.01000213623047,110.4000015258789,103.22000122070312,107.0,2341
2025-10-16,111.0199966430664,116.4000015258789,107.0,107.0,1926
2025-10-17,116.30000305175781,119.58000183105469,110.47000122070312,110.47000122070312,3930
2025-10-20,117.11000061035156,120.0,110.5999984741211,113.38999938964844,1946
2025-10-21,117.55000305175781,119.98999786376953,112.05000305175781,119.98999786376953,67
2025-10-23,116.72000122070312,118.38999938964844,109.05000305175781,109.05000305175781,531
2025-10-24,125.19999694824219,128.35000610351562,110.0,110.0,4540
2025-10-27,129.32000732421875,136.8800048828125,125.95999908447266,126.94000244140625,9018
2025-10-28,125.08000183105469,132.5500030517578,124.8499984741211,132.5500030517578,518
2025-10-29,125.2300033569336,129.38999938964844,120.69000244140625,122.0,906
2025-10-30,125.12000274658203,128.39999389648438,119.98999786376953,125.8499984741211,1286
2025-10-31,128.19000244140625,129.39999389648438,124.5,124.5,145
2025-11-03,125.0,129.39999389648438,124.80000305175781,129.39999389648438,2204
2025-11-04,124.83000183105469,127.80000305175781,116.0,126.0,7171
2025-11-06,115.9000015258789,129.38999938964844,115.0,124.20999908447266,2189
2025-11-07,122.19999694824219,127.48999786376953,112.5,112.5,2515
2025-11-10,116.0,126.38999938964844,113.44000244140625,122.0,1051
2025-11-11,117.56999969482422,126.0,116.12000274658203,126.0,940
2025-11-12,125.01000213623047,128.60000610351562,115.0,117.5,8798
2025-11-13,131.00999450683594,135.39999389648438,117.55000305175781,131.5500030517578,8127
2025-11-14,124.83000183105469,133.88999938964844,121.11000061035156,121.11000061035156,6429
2025-11-17,125.2699966430664,132.39999389648438,121.01000213623047,126.08000183105469,1958
2025-11-18,118.5199966430664,126.0,117.0,125.0,3788
2025-11-19,121.23999786376953,125.01000213623047,117.0,117.93000030517578,994
2025-11-20,118.5,123.4000015258789,114.45999908447266,122.16999816894531,1101
2025-11-21,114.04000091552734,117.94999694824219,113.05999755859375,117.94000244140625,1241
2025-11-24,118.5199966430664,124.44000244140625,113.0,113.0,4588
2025-11-25,116.18000030517578,121.97000122070312,113.33000183105469,118.5199966430664,1094
2025-11-26,116.23999786376953,124.8499984741211,115.2300033569336,124.8499984741211,1591
2025-11-27,115.86000061035156,120.98999786376953,112.0,116.23999786376953,991
2025-11-28,115.94999694824219,120.48999786376953,112.5,120.48999786376953,515
2025-12-01,118.87000274658203,119.98999786376953,111.1500015258789,119.98999786376953,246
2025-12-02,114.51000213623047,119.97000122070312,107.68000030517578,119.97000122070312,5107
2025-12-03,114.38999938964844,120.0,112.0,120.0,525
2025-12-04,116.9000015258789,118.36000061035156,112.36000061035156,118.36000061035156,1083
2025-12-05,118.76000213623047,118.98999786376953,111.20999908447266,117.0,860
2025-12-08,115.97000122070312,117.94999694824219,111.30999755859375,117.94999694824219,1839
2025-12-09,117.13999938964844,118.0,111.61000061035156,115.0,1902
2025-12-10,117.0,118.4000015258789,117.0,118.4000015258789,167
2025-12-11,113.77999877929688,119.4000015258789,112.98999786376953,118.16999816894531,744
2025-12-12,117.0199966430664,123.9800033569336,111.41000366210938,116.94999694824219,4055
2025-12-15,120.4800033569336,122.26000213623047,115.0199966430664,115.0199966430664,995
2025-12-16,122.62999725341797,124.38999938964844,115.4000015258789,124.38999938964844,2806
2025-12-17,114.12999725341797,124.0,112.0999984741211,119.55000305175781,2044
2025-12-18,117.30999755859375,121.29000091552734,112.0999984741211,121.29000091552734,3514
2025-12-19,119.29000091552734,123.48999786376953,115.12000274658203,123.48999786376953,177
2025-12-22,113.81999969482422,118.79000091552734,112.72000122070312,118.79000091552734,119
2025-12-23,118.68000030517578,120.01000213623047,105.41000366210938,115.48999786376953,899
2025-12-24,113.37000274658203,118.19999694824219,112.0,118.19999694824219,2525
2025-12-26,114.61000061035156,125.37000274658203,111.0,125.37000274658203,6040
2025-12-29,115.98999786376953,125.0,107.4000015258789,125.0,1391
2025-12-30,114.4000015258789,119.79000091552734,112.41000366210938,118.0,287
2025-12-31,113.04000091552734,118.5,112.98999786376953,113.0,764
2026-01-01,113.69999694824219,123.0,113.41000366210938,122.98999786376953,1779
