Date,Close,High,Low,Open,Volume
2025-06-23,132.66354370117188,135.34050164114112,128.404299717249,130.36474790433445,81701
2025-06-24,133.15118408203125,136.1764359237179,132.13612598375624,134.32545477265015,76740
2025-06-25,131.7977752685547,135.83808511417823,130.64339668843473,133.8975440780778,90298
2025-06-26,131.03150939941406,133.87764141178616,130.61354786841076,131.7679264882085,75398
2025-06-27,129.03125,132.3550498634994,128.37444686008587,132.01670225256015,137427
2025-06-30,129.3098907470703,130.6035897576538,128.48391380327314,129.5984777829535,126463
2025-07-01,127.94654846191406,130.991707547397,127.37930520472197,130.31499709240276,84081
2025-07-02,124.97103881835938,129.36960351571827,124.09530125850284,129.0710552398766,228459
2025-07-03,125.1700668334961,129.36960443851464,123.91617469537441,125.98609018856618,267935
2025-07-04,124.28438568115234,127.26983815025021,123.39870205604517,125.17006930625952,121708
2025-07-07,125.10041046142578,129.15067405309324,123.24942930234451,124.28438708104359,171577
2025-07-08,129.2601318359375,131.25043335943167,124.93122754081722,126.38414674188024,313802
2025-07-09,124.33414459228516,129.36960525975113,123.65744173799976,128.42421502750452,214067
2025-07-10,123.28923034667969,126.58317702081705,122.50306031416392,124.83171710289636,159849
2025-07-11,123.21957397460938,124.87152797675398,122.40355060758804,123.24942728436409,79339
2025-07-14,124.84166717529297,125.65769054297246,121.52782071907639,124.29433878041911,89265
2025-07-15,124.03559875488281,126.7822171695852,123.39870283153128,125.09045620435909,103234
2025-07-16,124.19482421875,124.99094031191233,123.42855384272835,124.99094031191233,63713
2025-07-17,126.15526580810547,127.27979109114266,122.28412973498396,124.89142761039257,176441
2025-07-18,125.18002319335938,126.66279579680327,123.89627771796496,126.66279579680327,64804
2025-07-21,123.13996124267578,125.3890042382169,122.47321201056879,125.3890042382169,88369
2025-07-22,123.8365707397461,125.38900359275564,122.40355112626146,122.79165933951384,82339
2025-07-23,121.567626953125,125.01084785481028,121.19941841907378,125.01084785481028,107048
2025-07-24,117.31832885742188,121.90597471744577,115.59672220091032,121.15961160693081,189865
2025-07-25,116.35302734375,119.31858000799777,115.80569897033774,117.31832481487088,86437
2025-07-28,110.85980224609375,118.07464565071855,110.292566585564,118.07464565071855,174503
2025-07-29,112.35252380371094,114.34282534995064,106.1626847801218,110.85979764403116,192409
2025-07-30,109.59595489501953,113.92486694989714,108.72022492408881,112.77048837729029,83130
2025-07-31,106.96875762939453,110.14329111877491,106.53089643914758,110.14329111877491,106909
2025-08-01,104.69981384277344,110.46173783555359,102.57019175675912,106.5906018647445,131494
2025-08-04,102.08257293701172,104.00321432329328,100.02261104332307,102.55029503719194,148792
2025-08-05,101.5451889038086,103.48572993374279,100.7092582807921,102.10247092422085,70239
