Date,Close,High,Low,Open,Volume
2025-09-03,6692.7763671875,6721.740777670777,6560.438974462184,6610.377613226455,3251
2025-09-04,6608.8798828125,6757.697035984491,6548.454125987631,6692.776801379259,3709
2025-09-05,6605.8828125,6631.351517023549,6547.953994368007,6588.903676150968,7015
2025-09-08,6530.97509765625,6632.849919488478,6514.994733447274,6588.903917913792,2066
2025-09-09,6695.27392578125,6711.75367811591,6492.523033421498,6532.473948172189,4127
2025-09-10,6697.7705078125,6771.679696237511,6649.829412617898,6716.747191327029,2892
2025-09-11,6673.30029296875,6771.679411259167,6657.819314963659,6657.819314963659,2338
2025-09-12,6727.23388671875,6861.568822174718,6613.373792726331,6673.300157985499,5750
2025-09-15,6771.6796875,6791.65514380531,6692.277248686394,6740.218343819138,1701
2025-09-16,6991.90869140625,7191.163856599529,6692.776250426868,6692.776250426868,21704
2025-09-17,7012.88330078125,7070.81212388818,6964.942205796205,6991.909071725293,6464
2025-09-18,6971.93310546875,7083.296265881294,6920.496309403763,7083.296265881294,7128
2025-09-19,7193.6611328125,7293.03902697631,6941.470999381725,6941.470999381725,15830
2025-09-22,7170.68896484375,7535.740405285339,7144.221486945796,7194.160124489105,48444
2025-09-23,7073.80810546875,7291.041181775062,7028.3639446782345,7199.154087429403,10923
2025-09-24,6927.9873046875,7115.257198672782,6908.51123571303,7076.305060723843,4063
2025-09-25,6893.52978515625,7025.867179611944,6861.569055929214,6917.0009456823545,5487
2025-09-26,6918.49951171875,6974.430791155194,6776.174381009941,6894.528963388845,6523
2025-09-29,6748.208984375,7065.319374745615,6707.758682611189,6991.410181399393,25445
2025-09-30,6838.59716796875,6916.002057777072,6766.18614201903,6824.614349164666,6504
2025-10-01,7092.78515625,7333.988791430508,6813.128767634919,6933.480892021053,43774
2025-10-03,7011.884765625,7204.148538487732,6975.429556744533,7185.171854412969,27993
2025-10-06,6922.494140625,7081.299012701089,6839.595999855721,7061.323557094034,14315
2025-10-07,6888.53662109375,7019.375869660269,6863.06791240332,6922.4948993476555,42490
2025-10-08,6830.607421875,6916.002499308881,6756.698232049184,6916.002499308881,11355
2025-10-09,7663.583984375,7769.953291599806,6768.184135294825,6842.592711710299,388748
2025-10-10,7787.431640625,7890.305240597346,7555.216961075775,7621.1359668832965,92764
2025-10-13,7739.490234375,7815.396965283827,7600.660818633856,7740.489007150116,23562
2025-10-14,7759.4658203125,7859.343099503033,7619.1382430498015,7762.462138688216,19555
2025-10-15,7804.41064453125,7867.333330812984,7700.538273526483,7758.467095817603,14418
2025-10-16,7974.20263671875,8248.865177437394,7819.392841040969,7870.330257683336,75920
2025-10-17,7884.3125,8019.6462146883705,7796.420493412718,7890.305136812769,17002
2025-10-20,8063.59228515625,8115.02908489435,7873.326064765804,7884.312565680739,22527
2025-10-21,8169.96142578125,8233.88288436927,8121.520945445017,8189.936881590006,11065
2025-10-23,8037.125,8238.877112588543,7960.71887815335,8209.912700385237,13943
2025-10-24,7949.23291015625,8040.121237185301,7915.774020535665,8037.124918711816,8899
2025-10-27,7783.4365234375,7939.245082099922,7745.483156583834,7910.280670553702,16349
