Date,Close,High,Low,Open,Volume
2025-07-02,269.5393371582031,277.0361823000528,267.20587221447624,276.29146137989136,4560992
2025-07-03,272.9154357910156,273.9580330976549,268.6456837623755,270.4826683384895,5096541
2025-07-04,274.7027587890625,279.3696893804178,271.6742387113972,271.92247905555917,5566314
2025-07-07,269.1421203613281,275.2984919046505,268.09952322544865,273.61044574841895,5715415
2025-07-08,267.5534362792969,270.43301800890254,265.46821147414306,269.83723516417655,2031280
2025-07-09,259.65936279296875,268.0995332852832,257.77274250818226,267.55341672747755,3960434
2025-07-10,263.6312255859375,264.7234890782985,260.95021795039463,261.84390736409165,3112139
2025-07-11,261.0495300292969,264.47525877083297,259.1629095452695,263.6312355719121,1500281
2025-07-14,261.24810791015625,263.38296851237885,257.67344139099833,261.0495035413472,2940471
2025-07-15,267.4541320800781,267.80167459545686,261.79424055183546,263.13474436671123,2790431
2025-07-16,268.4471130371094,270.4826717290262,265.468228920484,267.4044854146248,3931738
2025-07-17,268.7946472167969,270.433027369422,265.5178566087713,268.44710468677937,4471653
2025-07-18,269.3904113769531,273.9580398042283,267.7520311537937,268.7946587887327,4562769
2025-07-21,268.3974304199219,269.98617457912883,265.319274596003,269.1918176509126,3798040
2025-07-22,270.1351013183594,271.5252713382484,267.60306220156883,269.14214004859474,2721624
2025-07-23,271.37628173828125,272.46854511038066,267.90091756518257,268.0995219247537,2714501
2025-07-24,270.5323486328125,274.80207058033915,269.44008501981483,272.816147757717,1941870
2025-07-25,263.7801513671875,269.5393448286588,261.8935310429775,269.1421360843849,4150119
2025-07-28,257.2762756347656,264.7234852905224,255.78683370361426,262.2410820719368,2390450
2025-07-29,257.0280456542969,259.6097511660542,255.04212299952584,256.4322627973106,2068632
2025-07-30,254.7441864013672,258.96427154547365,250.87164374144723,258.1699146982798,3294181
2025-07-31,251.26885986328125,254.74420926006857,249.08434803470624,254.74420926006857,2743883
2025-08-01,246.15509033203125,253.10581915312082,244.96353985012178,251.51709022770362,2987037
2025-08-04,262.2410888671875,263.1347479884803,244.06989380600746,244.26848303836283,8070831
2025-08-05,257.0776672363281,263.53191550372765,254.19808560835065,260.99987638147246,3579502
2025-08-06,254.2974090576172,258.31889042396534,252.90725406988525,256.97838653425737,1423890
2025-08-07,259.0636291503906,261.29779235171156,251.91430993644147,253.80094573061245,2066794
2025-08-08,256.6805114746094,263.58160504542394,254.89319314831434,259.0636126772614,4597425
2025-08-11,254.7441864013672,263.4325969921747,251.76531792161884,254.1980698567678,13112855
2025-08-12,252.26182556152344,257.176981049371,248.9850501858293,254.7938799496229,4230260
2025-08-13,254.09878540039062,256.0350720168061,250.97096343006612,252.26181612388092,4341524
2025-08-14,264.6448059082031,266.6346164789415,257.38200946984796,258.675374195988,17532209
2025-08-18,265.63970947265625,269.0721448297832,264.0478549539583,266.9828376716233,3605943
2025-08-19,268.1767272949219,268.9229063139529,262.75451130722405,266.38590979408815,2061765
2025-08-20,264.74432373046875,268.1269958994514,263.0529724649263,268.1269958994514,2223077
2025-08-21,263.99810791015625,266.1371480745979,263.25192899032095,264.64479023492726,1658721
2025-08-22,265.3909606933594,267.3807710828129,262.65497140786084,263.9980994931613,1650988
2025-08-25,267.5299987792969,273.20097049146466,264.89350610550184,265.6396849959399,3723686
