Date,Close,High,Low,Open,Volume
2025-07-29,209.52000427246094,211.5,206.0,206.38999938964844,9186
2025-07-30,210.10000610351562,211.99000549316406,207.1999969482422,210.92999267578125,6355
2025-07-31,211.55999755859375,213.89999389648438,207.41000366210938,209.0,9804
2025-08-01,205.0800018310547,213.0,202.97999572753906,210.50999450683594,24487
2025-08-04,207.0399932861328,209.9199981689453,203.50999450683594,203.50999450683594,6652
2025-08-05,207.6300048828125,212.00999450683594,205.5800018310547,205.92999267578125,12537
2025-08-06,204.10000610351562,209.02000427246094,204.00999450683594,207.6300048828125,5298
2025-08-07,208.1999969482422,210.02000427246094,204.0,204.0,10916
2025-08-08,216.7899932861328,227.0,202.6999969482422,207.9499969482422,61775
2025-08-11,222.39999389648438,235.0,220.42999267578125,227.0,76630
2025-08-12,220.25999450683594,228.0,218.89999389648438,225.64999389648438,24515
2025-08-13,219.1300048828125,222.00999450683594,217.11000061035156,221.7899932861328,18807
2025-08-14,215.89999389648438,224.0,214.00999450683594,222.0,16137
2025-08-18,217.6699981689453,220.60000610351562,215.85000610351562,218.0,9991
2025-08-19,214.64999389648438,219.50999450683594,213.35000610351562,219.5,7405
2025-08-20,218.32000732421875,223.8000030517578,214.2100067138672,216.6999969482422,15409
2025-08-21,214.80999755859375,224.4499969482422,213.38999938964844,219.50999450683594,18147
2025-08-22,217.02000427246094,217.5,214.50999450683594,215.07000732421875,5458
2025-08-25,213.8300018310547,219.1999969482422,212.99000549316406,217.00999450683594,8750
2025-08-26,210.00999450683594,216.0,209.11000061035156,215.25999450683594,9419
2025-08-28,210.77000427246094,213.38999938964844,208.8000030517578,209.0,7670
2025-08-29,214.77000427246094,217.5,208.00999450683594,210.6199951171875,10729
2025-09-01,210.6199951171875,214.22000122070312,208.64999389648438,210.0,6654
2025-09-02,210.41000366210938,214.89999389648438,208.50999450683594,211.75,8605
2025-09-03,211.88999938964844,214.5,210.0,211.75999450683594,4871
2025-09-04,215.35000610351562,222.0,212.2100067138672,212.80999755859375,12847
2025-09-05,213.3300018310547,215.10000610351562,211.99000549316406,214.17999267578125,6716
2025-09-08,210.08999633789062,215.5800018310547,209.0500030517578,213.3300018310547,11522
2025-09-09,210.02999877929688,213.99000549316406,206.0,208.25,13024
2025-09-10,209.4600067138672,212.3300018310547,208.44000244140625,211.94000244140625,8078
2025-09-11,210.75,213.14999389648438,210.10000610351562,210.86000061035156,8063
2025-09-12,209.9199981689453,212.5800018310547,208.25,208.25,3097
2025-09-15,209.97000122070312,211.47999572753906,208.10000610351562,208.10000610351562,9216
2025-09-16,209.24000549316406,212.0,207.4600067138672,212.0,7527
2025-09-17,209.41000366210938,211.99000549316406,208.66000366210938,210.97999572753906,4388
2025-09-18,207.9499969482422,217.0,205.2100067138672,217.0,16125
2025-09-19,207.9600067138672,212.7899932861328,206.64999389648438,209.97000122070312,14326
2025-09-22,209.75999450683594,211.39999389648438,204.7100067138672,204.7100067138672,6630
2025-09-23,209.17999267578125,213.75999450683594,208.0,209.8300018310547,12845
2025-09-24,205.4499969482422,210.89999389648438,204.32000732421875,210.89999389648438,10064
2025-09-25,206.0399932861328,209.6999969482422,205.0,206.00999450683594,8945
2025-09-26,200.0,206.57000732421875,198.02000427246094,205.6699981689453,16567
2025-09-29,200.13999938964844,204.2899932861328,199.2100067138672,199.99000549316406,9588
2025-09-30,203.47000122070312,206.44000244140625,198.33999633789062,205.0,6216
2025-10-01,200.91000366210938,204.19000244140625,200.35000610351562,203.64999389648438,2384
2025-10-03,202.4199981689453,206.89999389648438,200.99000549316406,201.9199981689453,12675
2025-10-06,201.16000366210938,204.99000549316406,199.60000610351562,201.14999389648438,19342
2025-10-07,202.5399932861328,206.08999633789062,201.10000610351562,202.52999877929688,11546
2025-10-08,201.92999267578125,204.2899932861328,201.0,201.0,4978
2025-10-09,202.47000122070312,206.8800048828125,200.8800048828125,201.0,13623
2025-10-10,203.8800048828125,206.89999389648438,201.27000427246094,201.27000427246094,12886
2025-10-13,202.49000549316406,205.0,201.0500030517578,202.39999389648438,8782
2025-10-14,201.10000610351562,206.38999938964844,200.27000427246094,203.99000549316406,13489
2025-10-15,200.14999389648438,202.88999938964844,199.25999450683594,202.1999969482422,7695
2025-10-16,200.99000549316406,202.9499969482422,199.25,200.14999389648438,6323
2025-10-17,200.0500030517578,203.0,198.02000427246094,201.47000122070312,7684
2025-10-20,198.7899932861328,201.17999267578125,196.75,201.17999267578125,7567
2025-10-21,199.8699951171875,203.0,199.0,201.49000549316406,4854
2025-10-23,201.7899932861328,205.0,198.80999755859375,199.8699951171875,17916
2025-10-24,203.5800018310547,204.7899932861328,199.1999969482422,204.7899932861328,9553
2025-10-27,201.0399932861328,203.5800018310547,200.10000610351562,203.5800018310547,8963
2025-10-28,202.16000366210938,203.4499969482422,200.0399932861328,200.0399932861328,5222
2025-10-29,201.05999755859375,203.1699981689453,200.1999969482422,203.1699981689453,6017
2025-10-30,200.69000244140625,202.0,200.0,201.49000549316406,5366
2025-10-31,200.30999755859375,203.75999450683594,199.39999389648438,200.10000610351562,6285
2025-11-03,197.86000061035156,201.97999572753906,196.27000427246094,201.47000122070312,29338
2025-11-04,193.0800018310547,202.8000030517578,191.6300048828125,202.8000030517578,24791
2025-11-06,187.88999938964844,195.7899932861328,185.2100067138672,193.0800018310547,23563
2025-11-07,194.94000244140625,198.0,186.0,189.00999450683594,20635
2025-11-10,188.80999755859375,194.19000244140625,186.60000610351562,192.0,17770
2025-11-11,185.77999877929688,190.85000610351562,185.0,185.5,8316
2025-11-12,188.3000030517578,191.0,185.07000732421875,186.89999389648438,12049
2025-11-13,184.4199981689453,191.85000610351562,183.0,191.0,13996
2025-11-14,185.16000366210938,190.0,182.72999572753906,190.0,6172
2025-11-17,183.0800018310547,191.10000610351562,180.67999267578125,190.6999969482422,12348
2025-11-18,180.8300018310547,184.47000122070312,177.22000122070312,183.0800018310547,17062
2025-11-19,181.5399932861328,183.5800018310547,179.0,179.0,4956
2025-11-20,180.17999267578125,186.80999755859375,179.8000030517578,186.8000030517578,10865
2025-11-21,174.6699981689453,181.6999969482422,173.27000427246094,181.6999969482422,14005
2025-11-24,171.99000549316406,175.99000549316406,170.0,175.0,8236
2025-11-25,172.1199951171875,175.0,171.10000610351562,172.97999572753906,5606
2025-11-26,174.42999267578125,178.0,173.00999450683594,173.80999755859375,8324
2025-11-27,174.3300018310547,176.0,173.07000732421875,175.5,6440
2025-11-28,174.14999389648438,176.0,172.1999969482422,176.0,3057
2025-12-01,173.0500030517578,175.6999969482422,172.72000122070312,175.6999969482422,2735
2025-12-02,171.2100067138672,175.99000549316406,169.16000366210938,175.99000549316406,5381
2025-12-03,169.19000244140625,171.17999267578125,168.0,170.2100067138672,9629
2025-12-04,169.17999267578125,170.22000122070312,166.19000244140625,169.4600067138672,5334
2025-12-05,164.1999969482422,170.89999389648438,163.05999755859375,170.89999389648438,15696
2025-12-08,162.72999572753906,167.02000427246094,160.02000427246094,164.1999969482422,9974
2025-12-09,162.22000122070312,164.88999938964844,157.41000366210938,162.74000549316406,14501
2025-12-10,162.41000366210938,164.88999938964844,160.25999450683594,164.69000244140625,8073
2025-12-11,162.22999572753906,164.77999877929688,158.6199951171875,162.41000366210938,13684
2025-12-12,161.66000366210938,164.91000366210938,159.60000610351562,164.91000366210938,8051
2025-12-15,162.4600067138672,164.00999450683594,161.1699981689453,163.11000061035156,4057
2025-12-16,163.72999572753906,165.89999389648438,161.2100067138672,161.5,4981
2025-12-17,162.8000030517578,165.02999877929688,161.3699951171875,164.9600067138672,8867
2025-12-18,159.83999633789062,163.82000732421875,159.5,163.82000732421875,4944
2025-12-19,159.8800048828125,161.72000122070312,159.0,159.5,6574
2025-12-22,159.85000610351562,164.49000549316406,159.41000366210938,164.49000549316406,7220
2025-12-23,160.0,164.0,159.9499969482422,162.61000061035156,11133
2025-12-24,162.88999938964844,164.0,160.0500030517578,162.99000549316406,5601
2025-12-26,160.99000549316406,162.6999969482422,156.52000427246094,159.0,22015
2025-12-29,167.58999633789062,167.77999877929688,160.5,161.02000427246094,32733
2025-12-30,171.22999572753906,171.99000549316406,164.11000061035156,169.89999389648438,12536
2025-12-31,167.99000549316406,172.92999267578125,166.27000427246094,171.5,10572
2026-01-01,166.85000610351562,170.6300048828125,165.02000427246094,170.6300048828125,2633
2026-01-02,171.75999450683594,175.0,168.25,175.0,13055
2026-01-05,169.9600067138672,171.9499969482422,169.0,169.77000427246094,7688
2026-01-06,167.6300048828125,176.0,167.02000427246094,176.0,4006
2026-01-07,168.0399932861328,170.1999969482422,165.88999938964844,169.49000549316406,6655
2026-01-08,165.11000061035156,171.99000549316406,164.25,171.99000549316406,3792
