"Date","Symbol","Weekly %","20days","Momentum"
"21st Jul'26","NIFTYCHEMICALS",1.49,3.46,0.951
"21st Jul'26","CNXREALTY",1.07,13.76,3.42
"21st Jul'26","NIFTYAUTO",0.933,2.16,0.55
"21st Jul'26","NIFTYINDDEFENCE",0.76,-3.02,0.298
"21st Jul'26","CNXSMALLCAP",0.526,2.81,1.31
"21st Jul'26","NIFTYSMALLCAP50",0.501,3.56,1.48
"21st Jul'26","NIFTYSMALLCAP250",0.428,1.41,1.14
"21st Jul'26","NIFTYMIDSMALLCAP400",0.387,0.759,0.822
"21st Jul'26","NIFTYMIDCAP150",0.366,0.422,0.654
"21st Jul'26","NIFTYHEALTHCARE",0.35,4.51,1.3
"21st Jul'26","CNXPHARMA",0.345,5.37,1.45
"21st Jul'26","NIFTYMICROCAP250",0.336,-0.087,1.07
"21st Jul'26","NIFTYCONSUMPTION",0.327,1.65,0.662
"21st Jul'26","NIFTYMIDCAP50",0.283,1.63,0.86
"21st Jul'26","NIFTYMIDSELECT",0.234,1.26,0.8
"21st Jul'26","NIFTYLARGEMID250",0.137,0.302,0.534
"21st Jul'26","CNXINFRA",0.08,-1.05,0.123
"21st Jul'26","NIFTYTOTALMKT",0.072,0.368,0.566
"21st Jul'26","NIFTYPVTBANK",0.07,-0.345,0.653
"21st Jul'26","NIFTY500",0.06,0.388,0.543
"21st Jul'26","NIFTY200",-0.014,0.254,0.455
"21st Jul'26","NIFTYMEDIA",-0.042,0.029,0.937
"21st Jul'26","NIFTY100",-0.091,0.214,0.414
"21st Jul'26","NIFTYFINSERVICE",-0.162,-0.203,0.573
"21st Jul'26","BANKNIFTY",-0.189,-0.173,0.717
"21st Jul'26","NIFTY",-0.21,0.352,0.399
"21st Jul'26","NIFTYOILANDGAS",-0.502,0.345,0.22
"21st Jul'26","CNXIT",-0.609,4.91,0.806
"21st Jul'26","NIFTYPSUBANK",-0.884,-2.57,0.078
