"Date","Symbol","Weekly %","20days","Momentum"
"11th Sep'26 3:29:00","NIFTYMICROCAP250",0.102,1.9,0.889
"11th Sep'26 3:29:00","CNXPHARMA",-0.088,0.328,0.387
"11th Sep'26 3:29:00","NIFTYHEALTHCARE",-0.161,-0.08,0.063
"11th Sep'26 3:29:00","NIFTYSMALLCAP250",-0.507,0.334,0.399
"11th Sep'26 3:29:00","NIFTYSMALLCAP50",-0.576,0.752,0.655
"11th Sep'26 3:29:00","CNXSMALLCAP",-0.578,0.85,0.596
"11th Sep'26 3:29:00","NIFTYINDDEFENCE",-0.734,-0.896,0.579
"11th Sep'26 3:29:00","NIFTYMETAL",-2.3,0.443,0.44
