"Date","Symbol","Weekly %","20days","Momentum"
"22nd Sep'26 3:29:00","NIFTYMICROCAP250",0.414,0.192,0.307
"22nd Sep'26 3:29:00","CNXSMALLCAP",-0.232,-0.558,0.041
"22nd Sep'26 3:29:00","CNXPHARMA",-0.413,2.17,0.323
"22nd Sep'26 3:29:00","NIFTYSMALLCAP50",-0.435,-0.476,0.142
"22nd Sep'26 3:29:00","NIFTYHEALTHCARE",-0.458,1.84,0.135
