symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
DELHIVERY,52.0,22,10,8,0,0.0,48.23,36.27,Rising,5.539969876380502,False,False,False,81.64301002759177,76.66666666666667,Strong Buy,507.70001220703125
HINDCOMPOS,52.0,18,10,1,0,0.0,0.0,0.01,Rising,10.721081981019264,False,False,False,93.85247903245141,67.5,Buy,465.25
EIMCOELECO,52.0,18,10,1,0,0.0,3.1,1.05,Declining,3.1803483797195664,False,False,False,87.43679239984273,67.5,Buy,1852.5
IKS,44.0,15,10,3,6,0.0,8.19,6.4,Rising,4.809034510946564,False,False,True,88.83290825034959,65.0,Buy,1800.199951171875
SWARAJENG,36.0,18,10,3,6,0.0,2.82,9.09,Rising,2.318098934228918,False,False,True,93.55443362807175,60.83333333333333,Watch,4038.699951171875
KRISHANA,40.0,18,10,1,0,0.0,0.26,0.0,Rising,-4.9458392518875405,False,False,False,60.42268337164628,57.49999999999999,Watch,697.6500244140625
OPTIEMUS,36.0,18,10,1,0,0.0,2.86,1.46,Stable,3.43064277057219,False,False,False,81.07997640209155,54.166666666666664,Watch,485.3999938964844
MUNJALAU,36.0,18,10,1,0,0.0,0.0,0.03,Rising,6.8669503218034444,False,False,False,88.86826482496785,54.166666666666664,Watch,102.08999633789062
HALEOSLABS,36.0,18,10,1,0,0.0,0.0,0.3,Rising,19.771011326579945,False,False,False,84.61615254068084,54.166666666666664,Watch,1642.300048828125
EMIL,26.0,18,10,8,0,0.0,5.19,20.08,Stable,5.037387731477416,False,False,False,91.47990889725384,51.66666666666667,Watch,127.81999969482422
SCPL,26.0,18,10,1,0,0.0,0.0,0.0,Rising,12.22025209609412,False,False,False,84.52401148770646,45.83333333333333,Avoid,539.0499877929688
UJJIVANSFB,18.0,18,10,8,0,0.0,17.23,31.12,Rising,9.20912369050697,False,False,False,77.37265970265656,45.0,Avoid,61.310001373291016
VTL,13.0,18,10,6,6,0.0,5.69,16.01,Stable,0.13947379995167264,False,False,True,55.4822931362342,44.166666666666664,Avoid,646.2000122070312
NAVNETEDUL,12.0,18,10,5,6,0.0,3.11,13.03,Rising,5.254565436690584,False,False,True,78.93535331560044,42.5,Avoid,148.42999267578125
SSWL,12.0,18,10,3,6,0.0,8.22,5.08,Stable,7.443337962237706,False,False,True,83.07804340914386,40.833333333333336,Avoid,246.97999572753906
GRASIM,4.0,15,10,8,12,0.0,14.91,16.28,Stable,0.44136775591623323,False,True,True,35.26794478238233,40.833333333333336,Avoid,3140.39990234375
VARDHACRLC,12.0,18,10,1,6,0.0,0.02,0.0,Rising,1.4590382424477744,False,False,True,74.87455319148935,39.166666666666664,Avoid,45.20000076293945
ETERNAL,10.0,18,10,8,0,0.0,32.61,35.88,Rising,9.621798509823565,False,False,False,68.99598731159784,38.333333333333336,Avoid,279.70001220703125
ADANIPORTS,4.0,18,10,8,6,0.0,13.25,13.86,Stable,2.9064560786121962,False,False,True,44.272361940452,38.333333333333336,Avoid,1848.199951171875
NESTLEIND,4.0,18,10,6,6,0.0,9.74,12.4,Rising,3.6503688958641645,False,False,True,51.54066526450517,36.666666666666664,Avoid,1453.800048828125
CEATLTD,6.0,18,10,8,0,0.0,16.55,20.9,Stable,4.148998533757164,False,False,False,58.899602282795,35.0,Avoid,3634.800048828125
ADANIENSOL,4.0,15,10,6,6,0.0,12.23,10.24,Rising,0.9019747410478951,False,False,True,46.52966181178501,34.166666666666664,Avoid,1521.4000244140625
SATIN,12.0,18,10,1,0,0.0,3.52,5.3,Rising,5.148137332291047,False,False,False,84.64984799078697,34.166666666666664,Avoid,251.6300048828125
DBSTOCKBRO,12.0,18,10,1,0,0.0,0.0,0.0,Rising,15.800070701787217,False,False,False,82.4526452099968,34.166666666666664,Avoid,34.52000045776367
MBAPL,7.0,15,10,1,6,0.0,0.46,0.0,Rising,3.624454148471612,False,False,True,48.42842207574375,32.5,Avoid,593.25
LOKESHMACH,9.0,15,10,1,0,0.0,0.0,0.0,Declining,4.8632774477292084,False,False,False,57.21644445447094,29.166666666666668,Avoid,285.70001220703125
OMAXAUTO,6.0,15,10,1,0,0.0,0.36,0.0,Stable,4.758063403508328,False,False,False,58.89453517631886,26.666666666666668,Avoid,234.0399932861328
DEEDEV,4.0,9,10,3,0,0.0,0.99,13.91,Declining,1.0319244936770389,False,False,False,37.57594230069331,21.666666666666668,Avoid,675.5499877929688
