symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
SPAL,52.0,18,10,5,0,0.0,1.48,16.57,Rising,5.200310654476348,False,False,False,98.54861748751087,70.83333333333334,Buy,867.8499755859375
AIIL,52.0,18,10,3,0,0.0,14.23,0.19,Rising,18.69555931969986,False,False,False,94.3617610628491,69.16666666666667,Buy,558.7000122070312
SHRIPISTON,44.0,22,10,6,0,0.0,7.65,12.89,Rising,13.342824651060226,False,False,False,93.71373189642561,68.33333333333333,Buy,3741.89990234375
STCINDIA,52.0,18,10,1,0,0.0,0.0,0.47,Stable,2.590331098851828,False,False,False,85.75373914697767,67.5,Buy,124.36000061035156
AURUM,44.0,18,10,1,6,0.0,0.13,0.0,Stable,3.426202226722852,False,False,True,83.68271378528023,65.83333333333333,Buy,192.2899932861328
MAITHANALL,36.0,15,10,1,0,0.0,1.25,0.01,Rising,6.0778467479104314,False,False,False,70.60359759803173,51.66666666666667,Watch,1062.9000244140625
ZFCVINDIA,10.0,22,10,8,6,0.0,5.79,26.21,Rising,5.472080508770705,False,False,True,66.37158395879572,46.666666666666664,Avoid,15092.0
GATEWAY,12.0,18,10,8,6,0.0,6.66,33.99,Rising,3.501809102208342,False,False,True,76.45358111313111,45.0,Avoid,60.0
CAPITALSFB,12.0,18,10,8,6,0.0,0.55,28.06,Rising,6.189351829188294,False,False,True,86.7004366151927,45.0,Avoid,289.95001220703125
PGIL,10.0,18,10,8,6,0.0,6.48,18.8,Rising,0.5576994609351793,False,False,True,69.87790783038864,43.333333333333336,Avoid,1694.9000244140625
VTL,12.0,18,10,6,6,0.0,5.69,16.01,Stable,2.7301301237926845,False,False,True,76.80000771075844,43.333333333333336,Avoid,637.7999877929688
ABCAPITAL,12.0,18,10,6,6,0.0,7.01,13.71,Stable,4.79578932995699,False,False,True,71.75896600998006,43.333333333333336,Avoid,368.20001220703125
AVL,8.0,18,10,8,6,0.0,16.18,19.57,Rising,5.445093877995477,False,False,True,61.31981409019264,41.66666666666667,Avoid,567.4000244140625
VSSL,14.0,18,10,1,6,0.0,0.55,3.34,Rising,4.7855697743743875,False,False,True,63.07208931776541,40.833333333333336,Avoid,284.6499938964844
MOTILALOFS,18.0,18,10,3,0,0.0,7.03,6.02,Rising,8.694900552522466,False,False,False,75.6651367795519,40.833333333333336,Avoid,939.4500122070312
GABRIEL,16.0,15,10,6,0,0.0,6.58,16.28,Rising,8.726168617962205,False,False,False,68.19970118812458,39.166666666666664,Avoid,1146.300048828125
FEDFINA,4.0,22,10,5,6,0.0,0.66,18.82,Rising,3.97461166094637,False,False,True,52.193612717956526,39.166666666666664,Avoid,162.19000244140625
SUPRAJIT,12.0,18,10,6,0,0.0,6.5,17.17,Stable,0.5150754015686099,False,False,False,70.14103011054713,38.333333333333336,Avoid,468.3500061035156
USHAMART,10.0,18,10,8,0,0.0,14.77,14.81,Declining,-0.221746923295274,False,False,False,67.2744125206806,38.333333333333336,Avoid,494.95001220703125
WABAG,12.0,18,10,6,0,0.0,16.6,5.77,Stable,2.698097802457422,False,False,False,71.28496238620345,38.333333333333336,Avoid,1629.0999755859375
BAJAJHIND,9.0,18,10,8,0,0.0,1.14,50.41,Stable,2.6411198497511057,False,False,False,56.73881736099492,37.5,Avoid,19.81999969482422
KICL,10.0,18,10,1,6,0.0,0.65,0.51,Rising,4.0536482834551135,False,False,True,67.14730816607492,37.5,Avoid,5198.0
WELSPUNLIV,4.0,18,10,5,6,0.0,4.99,11.18,Rising,1.7480975791188014,False,False,True,52.71031617160886,35.833333333333336,Avoid,144.92999267578125
KRONOX,8.0,18,10,1,6,0.0,0.08,2.05,Rising,2.7472437765721613,False,False,True,64.65919393709268,35.833333333333336,Avoid,142.1199951171875
HNDFDS,6.0,15,10,6,6,0.0,5.83,15.06,Stable,5.156978953544233,False,False,True,59.166004078658894,35.833333333333336,Avoid,557.7000122070312
ANGELONE,6.0,18,10,8,0,0.0,12.81,18.88,Stable,4.369723162024441,False,False,False,55.37150210076922,35.0,Avoid,352.29998779296875
TVSSRICHAK,12.0,18,10,1,0,0.0,0.97,6.17,Stable,2.019161930145663,False,False,False,78.9092966397931,34.166666666666664,Avoid,4057.199951171875
VAIBHAVGBL,8.0,18,10,5,0,0.0,16.44,2.23,Stable,6.0554323166575275,False,False,False,61.04267745131134,34.166666666666664,Avoid,242.22000122070312
BSE,6.0,15,10,8,0,0.0,19.42,25.09,Declining,3.2455008279447917,False,False,False,58.03631642373293,32.5,Avoid,4126.0
KAPSTON,4.0,18,10,1,6,0.0,0.0,0.0,Declining,2.0740740740740726,False,True,False,47.681640403829235,32.5,Avoid,344.5
KENNAMET,8.0,18,10,3,0,0.0,0.35,14.04,Stable,6.743750215743338,False,False,False,62.564325476394124,32.5,Avoid,2982.10009765625
NDRAUTO,6.0,15,10,1,6,0.0,0.08,0.0,Stable,4.75864650172797,False,False,True,58.199726900318616,31.666666666666664,Avoid,842.0499877929688
RPPL,8.0,18,10,1,0,0.0,0.0,0.0,Declining,10.292462615485508,False,False,False,64.36829401429473,30.833333333333336,Avoid,19.610000610351562
