symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
LT,20,30,10,10,6,0.0,18.78,43.32,Stable,3.8175494986928626,False,False,True,83.845964532719,63.33333333333333,Watch,4076.5
OBEROIRLTY,20,25,10,10,6,0.0,15.42,14.58,Rising,2.8621354964306844,False,False,True,74.8406381447776,59.166666666666664,Watch,1707.0999755859375
BHARATFORG,20,25,10,10,6,0.0,14.15,32.62,Rising,3.135374481263886,False,False,True,70.56093661515867,59.166666666666664,Watch,1957.199951171875
GIPCL,25,30,10,2,0,0.0,2.74,5.07,Rising,9.966712067152494,False,False,False,82.2639054355467,55.833333333333336,Watch,165.1699981689453
SONAMLTD,28,25,10,2,0,0.0,0.26,0.0,Rising,-1.644115592580131,False,False,False,74.62968625350312,54.166666666666664,Watch,57.43000030517578
AEGISLOG,22,25,10,8,0,0.0,19.56,3.67,Rising,3.3128579744079456,False,False,False,91.86129223473621,54.166666666666664,Watch,748.4500122070312
INDOSTAR,28,25,10,2,0,0.0,2.59,2.17,Rising,10.077772002150276,False,False,False,91.17170777331918,54.166666666666664,Watch,236.3699951171875
MGEL,28,25,10,2,0,0.0,0.18,0.0,Rising,15.384615384615374,False,False,False,85.58415848217787,54.166666666666664,Watch,15.0
PIDILITIND,20,20,10,8,6,0.0,11.75,9.56,Rising,0.2976206940882742,False,False,True,73.10026512531242,53.333333333333336,Watch,1482.800048828125
RADICO,17,20,10,10,6,0.0,17.63,27.35,Stable,-1.1934514288989395,False,False,True,66.05128515775235,52.5,Watch,3518.60009765625
ACMESOLAR,22,25,10,4,0,0.0,3.6,7.05,Rising,6.857337374020345,False,False,False,83.48082066928949,50.83333333333333,Watch,310.1000061035156
INDSWFTLAB,20,25,10,4,0,0.0,13.88,0.0,Rising,15.418475119049013,False,False,False,80.67458226881968,49.166666666666664,Avoid,152.11000061035156
YESBANK,14,25,10,10,0,0.0,46.42,21.81,Rising,5.85276054036834,False,False,False,63.28825653365302,49.166666666666664,Avoid,23.149999618530273
ABSLAMC,11,25,10,6,6,0.0,5.75,11.55,Stable,5.169515386174206,False,False,True,55.67783439812436,48.333333333333336,Avoid,1064.0
KOTHARIPRO,20,20,10,2,6,0.0,0.0,0.0,Rising,4.997242956936554,False,False,True,74.32241671372107,48.333333333333336,Avoid,76.2699966430664
MOSCHIP,20,25,10,2,0,0.0,0.4,0.0,Rising,9.375314001992008,False,False,False,74.5270870384194,47.5,Avoid,219.91000366210938
GPTHEALTH,14,20,10,2,6,0.0,2.81,6.84,Stable,1.7215431879085141,False,False,True,61.26764343356368,43.333333333333336,Avoid,142.39999389648438
ZYDUSWELL,8,15,10,8,6,0.0,3.17,18.87,Declining,3.3951863996146248,False,False,True,49.243507348009544,39.166666666666664,Avoid,507.04998779296875
MCL,16,13,10,2,6,0.0,0.0,0.0,Rising,1.9785942648754773,False,False,True,47.344380750892526,39.166666666666664,Avoid,62.880001068115234
BHAGYANGR,8,13,10,2,6,0.0,0.41,0.0,Stable,6.792943086242653,False,True,False,43.40192557982276,32.5,Avoid,293.20001220703125
