symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
KPRMILL,25,25,10,10,6,0.0,6.64,19.47,Rising,4.376871487364031,False,False,True,70.46230068501757,63.33333333333333,Watch,992.0499877929688
ZEEL,28,25,10,10,0,0.0,25.33,0.0,Rising,15.716359420247116,False,False,False,87.91952013743666,60.83333333333333,Watch,95.79000091552734
VISHNU,28,25,10,2,6,0.0,2.3,0.0,Rising,3.7325277993703,False,False,True,88.22111201707631,59.166666666666664,Watch,619.75
AEGISLOG,28,25,10,8,0,0.0,19.56,3.67,Rising,5.9237960284354685,False,False,False,93.3733086050141,59.166666666666664,Watch,774.25
LIBAS,22,30,10,2,6,0.0,0.0,0.0,Rising,3.9740452080301747,False,False,True,70.80208233934498,58.333333333333336,Watch,12.819999694824219
NBCC,28,25,10,6,0,0.0,4.99,10.75,Rising,9.262164512257742,False,False,False,81.43702478825071,57.49999999999999,Watch,104.4000015258789
COALINDIA,22,20,10,10,6,0.0,8.38,22.76,Rising,3.153991574710391,False,False,True,63.7766865520547,56.666666666666664,Watch,472.6000061035156
PTCIL,28,25,10,4,0,0.0,3.95,9.21,Rising,13.575772467596291,False,False,False,83.3491404388265,55.833333333333336,Watch,18489.0
DEEPINDS,25,30,10,2,0,0.0,1.81,1.13,Rising,6.803010636493134,False,False,False,70.37571374968928,55.833333333333336,Watch,503.95001220703125
THANGAMAYL,20,25,10,8,0,0.0,4.37,17.41,Stable,12.58541345079356,False,False,False,91.76165566044929,52.5,Watch,4284.10009765625
HAPPYFORGE,16,25,10,6,6,0.0,1.73,16.48,Declining,3.756444767686795,False,False,True,46.36084645588896,52.5,Watch,1428.0
NMDC,10,25,10,10,6,0.0,13.6,13.76,Rising,1.8749361552529153,False,False,True,54.03341229388653,50.83333333333333,Watch,92.37000274658203
SALONA,22,20,10,2,6,0.0,0.0,0.0,Rising,4.1561255846261025,False,False,True,90.01894749709676,50.0,Watch,288.20001220703125
DONEAR,22,20,10,2,6,0.0,0.0,0.0,Rising,4.688188577301866,False,False,True,78.33771344441845,50.0,Watch,94.68000030517578
IVC,17,25,10,2,6,0.0,0.0,0.0,Rising,8.847182895940708,False,False,True,69.9890925291506,50.0,Watch,8.119999885559082
JSWSTEEL,8,25,10,10,6,0.0,25.38,11.16,Stable,0.4483649457010852,False,False,True,38.42435511803003,49.166666666666664,Avoid,1299.4000244140625
SANGAMIND,20,25,10,2,0,0.0,2.4,0.09,Rising,1.115489500298228,False,False,False,91.92839675049575,47.5,Avoid,525.75
KRISHANA,17,25,10,2,0,0.0,0.26,0.0,Stable,1.934471753219702,False,False,False,68.75342547153245,45.0,Avoid,679.75
TMB,20,20,10,2,0,0.0,6.19,1.91,Rising,6.617379842590854,False,False,False,81.37083496620411,43.333333333333336,Avoid,728.25
PRIVISCL,11,25,10,4,0,0.0,1.37,10.67,Stable,0.14845489301262838,False,False,False,58.77178706123124,41.66666666666667,Avoid,3305.5
BAFNAPH,10,20,10,2,0,0.0,9.34,0.0,Rising,1.9508312917513315,False,False,False,45.036294503975114,35.0,Avoid,138.49000549316406
GOKULAGRO,8,18,10,2,0,0.0,1.51,0.09,Stable,6.48656189327288,False,False,False,52.20327957055727,31.666666666666664,Avoid,232.9499969482422
