symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
INOXINDIA,52.0,18,10,3,0,0.0,6.86,7.67,Rising,12.832864855347758,False,False,False,94.86200035044618,69.16666666666667,Buy,2177.89990234375
HONASA,52.0,12,10,8,0,0.0,13.64,21.58,Declining,0.6121627400694551,False,False,False,79.72525260897352,68.33333333333333,Buy,484.8500061035156
NEOGEN,44.0,18,10,6,0,0.0,4.11,19.6,Declining,0.004477535144276068,False,False,False,78.79107394229446,65.0,Buy,2230.199951171875
OAL,52.0,15,10,1,0,0.0,0.02,0.0,Rising,26.217450199596716,False,False,False,95.25777108507486,65.0,Buy,428.95001220703125
SKIPPER,42.0,18,10,3,0,0.0,10.64,2.24,Rising,0.7400677952955848,False,False,False,69.87209063768069,60.83333333333333,Watch,558.0999755859375
INGERRAND,20.0,15,10,3,6,0.0,1.28,8.96,Declining,-1.0985751671388377,False,False,True,52.2901382240172,45.0,Avoid,4609.39990234375
METROPOLIS,10.0,18,10,8,6,0.0,11.03,35.12,Stable,3.582011270270935,False,False,True,68.58494966275883,43.333333333333336,Avoid,576.9000244140625
TORNTPHARM,8.0,18,10,8,6,0.0,17.97,12.77,Stable,2.0933319718166032,False,False,True,60.949070227287535,41.66666666666667,Avoid,4999.0
AUROPHARMA,6.0,15,10,8,6,0.0,16.38,25.05,Stable,0.9683556836517004,False,False,True,56.24285586379736,37.5,Avoid,1637.0
STARHEALTH,4.0,15,10,8,6,0.0,16.04,19.41,Stable,1.3137382171024115,False,False,True,45.82543884249095,35.833333333333336,Avoid,586.0999755859375
PGEL,4.0,12,10,8,6,0.0,9.95,23.88,Declining,-0.7576368138296097,False,False,True,45.01048616800398,33.33333333333333,Avoid,596.0
HAL,8.0,9,10,6,6,0.0,9.34,11.9,Declining,-2.0199999999999996,False,False,True,64.7784215594038,32.5,Avoid,4899.0
POONAWALLA,4.0,9,10,8,6,0.0,10.96,16.74,Stable,-1.571264540609707,False,False,True,30.797286100234057,30.833333333333336,Avoid,482.3500061035156
TECHM,4.0,9,10,8,6,0.0,18.66,36.92,Stable,0.06313131313131493,False,False,True,26.856666765801602,30.833333333333336,Avoid,1585.0
SUPRAJIT,4.0,9,10,6,6,0.0,6.54,17.01,Declining,-0.2671163671980836,False,False,True,40.564492290397695,29.166666666666668,Avoid,504.04998779296875
EMCURE,4.0,12,10,3,6,0.0,4.87,8.46,Stable,0.8266250356447902,False,False,True,34.28232733793911,29.166666666666668,Avoid,1878.4000244140625
HIRECT,6.0,12,10,3,0,0.0,6.84,3.22,Rising,-3.9805254860242556,False,False,False,56.618510460487116,25.833333333333336,Avoid,1223.0
SHAILY,4.0,9,10,8,0,0.0,18.18,14.84,Rising,-0.9635651912074716,False,False,False,27.05406957171635,25.833333333333336,Avoid,3289.0
ARMANFIN,4.0,15,10,1,0,0.0,3.08,4.85,Stable,0.02033988020511135,False,False,False,18.426730466266473,25.0,Avoid,1967.0999755859375
FILATEX,4.0,12,10,1,0,0.0,4.03,2.84,Rising,-5.718757692774023,False,False,False,47.85351798570577,22.5,Avoid,78.30999755859375
PGIL,4.0,5,10,8,0,0.0,6.82,19.16,Stable,-3.8263293697445744,False,False,False,39.99568652824343,22.5,Avoid,2294.800048828125
SAHYADRI,6.0,9,10,1,0,0.0,0.01,0.01,Declining,-6.924206587815651,False,False,False,59.91360406258759,21.666666666666668,Avoid,348.1499938964844
MWL,4.0,9,10,1,0,0.0,0.26,0.0,Stable,-3.4507730515563217,False,False,False,30.609418059273334,20.0,Avoid,40.0099983215332
TATATECH,4.0,5,10,3,0,0.0,6.3,4.48,Stable,-2.6073742813356726,False,False,False,31.5335292279163,18.333333333333332,Avoid,799.3499755859375
TRAVELFOOD,4.0,5,10,3,0,0.0,1.65,10.02,Rising,2.0425393390086644,False,False,False,53.030422454171244,18.333333333333332,Avoid,1333.9000244140625
