symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
BIOCON,52.0,15,10,8,6,0.0,8.16,23.31,Rising,10.13726262119603,False,False,True,72.12224561814566,75.83333333333333,Strong Buy,437.29998779296875
BCLIND,52.0,18,10,1,0,0.0,0.43,0.0,Rising,13.177602894006025,False,False,False,97.98548868416098,67.5,Buy,37.790000915527344
WORTHPERI,50.0,18,10,1,0,0.0,0.0,0.0,Rising,7.143928467231264,False,False,False,67.00743280824089,65.83333333333333,Buy,143.22999572753906
ALKEM,36.0,18,10,8,6,0.0,10.42,22.64,Stable,-0.08027113806635677,False,False,True,71.46365832291704,65.0,Buy,5601.5
SAKAR,44.0,15,10,6,0,0.0,12.94,11.32,Rising,13.03505400369711,False,False,False,78.54406541354155,62.5,Watch,904.4500122070312
AYMSYNTEX,48.0,9,10,1,0,0.0,3.42,0.46,Declining,2.293346249293826,False,False,False,63.96855185413528,56.666666666666664,Watch,241.30999755859375
AARTIDRUGS,26.0,22,10,3,6,0.0,1.57,10.22,Rising,4.804961459634227,False,False,True,71.63940833311354,55.833333333333336,Watch,405.70001220703125
HARRMALAYA,36.0,18,10,1,0,0.0,0.0,0.05,Rising,13.769019638743751,False,False,False,75.59085239747999,54.166666666666664,Watch,226.47999572753906
DYCL,36.0,15,10,1,0,0.0,0.9,1.27,Rising,11.523711573789974,False,False,False,88.6969326764449,51.66666666666667,Watch,390.8500061035156
LXCHEM,12.0,18,10,1,6,0.0,1.16,3.82,Stable,10.717843005609652,False,False,True,71.14651661435751,39.166666666666664,Avoid,166.72999572753906
AVALON,4.0,12,10,8,6,0.0,6.42,26.17,Stable,7.166504899051773,False,False,True,46.11092521446024,33.33333333333333,Avoid,1748.0999755859375
APCOTEXIND,8.0,18,10,1,0,0.0,0.69,1.91,Stable,6.227993046941993,False,False,False,60.22385863466284,30.833333333333336,Avoid,527.9000244140625
JETFREIGHT,12.0,11,10,1,0,0.0,0.03,0.0,Rising,14.327068433609448,False,False,False,73.14269717871206,28.333333333333332,Avoid,23.700000762939453
DEEDEV,4.0,15,10,3,0,0.0,2.17,10.79,Stable,2.4668439258875186,False,False,False,51.851543625082364,26.666666666666668,Avoid,691.5999755859375
AIAENG,4.0,9,10,8,0,0.0,16.79,22.03,Stable,1.9927148060852717,False,False,False,33.65145439911873,25.833333333333336,Avoid,4760.0
WIPL,8.0,12,10,1,0,0.0,0.0,2.67,Rising,1.5941215963924726,False,False,False,60.508206976674906,25.833333333333336,Avoid,172.7100067138672
