symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
JAGSNPHARM,52.0,15,10,1,6,0.0,2.3,0.62,Rising,6.8076364488264485,False,False,True,97.02829918700806,70.0,Buy,243.97000122070312
UNIDT,52.0,18,10,1,0,0.0,0.42,0.01,Rising,15.959116171353728,False,False,False,92.80537492906225,67.5,Buy,259.760009765625
INDIAGLYCO,52.0,15,10,1,0,0.0,2.24,5.21,Rising,16.040950259706086,False,False,False,78.28864714047288,65.0,Buy,306.0
PREMIERPOL,44.0,18,10,1,0,0.0,0.09,1.02,Rising,23.431170035058855,False,False,False,92.23415787044999,60.83333333333333,Watch,100.51000213623047
MAZDA,24.0,15,10,1,0,0.0,0.07,0.05,Rising,0.48825832599765917,False,False,False,46.40251092996071,41.66666666666667,Avoid,267.54998779296875
KTKBANK,4.0,18,10,8,6,0.0,13.1,15.75,Stable,7.759721813495002,False,False,True,47.99718743453109,38.333333333333336,Avoid,338.1499938964844
ARVIND,4.0,15,10,8,6,0.0,15.88,22.78,Stable,2.370618385786827,False,False,True,40.56897791786661,35.833333333333336,Avoid,565.7000122070312
HITECHCORP,10.0,15,10,1,6,0.0,0.0,0.13,Stable,0.9591942615800653,False,False,True,67.42357752422924,35.0,Avoid,331.54998779296875
SOTL,10.0,18,10,3,0,0.0,1.02,13.18,Stable,2.605749950584846,False,False,False,65.3491695784046,34.166666666666664,Avoid,726.5
CRAFTSMAN,4.0,9,10,8,6,0.0,17.28,32.9,Rising,-3.8427006643921735,False,False,True,42.035467887555725,30.833333333333336,Avoid,10710.0
BALRAMCHIN,4.0,9,10,8,6,0.0,9.33,29.09,Stable,-1.9625262639023755,False,True,False,22.87025219730607,30.833333333333336,Avoid,659.4000244140625
NITINSPIN,4.0,5,10,5,6,0.0,1.92,14.68,Stable,-2.2044612637214467,False,False,True,21.398412752998535,25.0,Avoid,605.5499877929688
WINDLAS,4.0,9,10,3,0,0.0,2.04,9.84,Stable,-1.41060012010632,False,False,False,38.63162652711728,21.666666666666668,Avoid,1093.800048828125
HEG,4.0,9,10,1,0,0.0,0.0,0.0,Stable,5.093002588385254,False,False,False,36.520445686633,20.0,Avoid,237.3000030517578
