symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
NMDC,28,30,10,10,6,0.0,13.6,13.76,Rising,3.283483766123174,False,False,True,70.61203156046136,70.0,Buy,95.30999755859375
RBLBANK,20,25,10,10,6,0.0,20.23,42.97,Stable,-1.177316899789127,False,False,True,72.54795801499506,59.166666666666664,Watch,344.1499938964844
AVTNPL,28,30,10,2,0,0.0,0.03,0.02,Rising,3.452801234930436,False,False,False,84.48611254517296,58.333333333333336,Watch,71.01000213623047
DEEPINDS,25,25,10,2,0,0.0,1.81,1.13,Rising,6.496971013656583,False,False,False,71.8448777487563,51.66666666666667,Watch,518.7999877929688
SALONA,25,25,10,2,0,0.0,0.0,0.0,Rising,5.0945072534597236,False,False,False,92.7998077385244,51.66666666666667,Watch,291.8999938964844
VTL,17,25,10,8,0,0.0,5.69,16.01,Rising,2.539037927335297,False,False,False,67.72901340857365,50.0,Watch,613.8499755859375
CHENNPETRO,20,25,10,4,0,0.0,12.59,2.11,Rising,8.403760521479375,False,False,False,88.56208115966975,49.166666666666664,Avoid,1141.5999755859375
MTARTECH,25,13,10,10,0,0.0,17.31,27.66,Declining,-8.53666265289309,False,False,False,66.22992545731316,48.333333333333336,Avoid,7216.0
PARAS,20,25,10,2,0,0.0,5.06,1.24,Declining,0.8326920911444935,False,False,False,71.8662744577329,47.5,Avoid,853.7000122070312
SGIL,19,25,10,2,0,0.0,0.22,1.51,Rising,10.967378575631304,False,False,False,56.46458055995496,46.666666666666664,Avoid,591.9000244140625
VIJAYA,8,20,10,10,0,0.0,13.38,29.93,Rising,4.55700424949288,False,False,False,43.78025374893448,40.0,Avoid,1317.0
DIACABS,13,22,10,2,0,0.0,0.36,0.07,Stable,-1.791121648041627,False,False,False,51.20385116099283,39.166666666666664,Avoid,194.64999389648438
KIRLPNU,8,18,10,10,0,0.0,9.56,26.53,Stable,-3.972505590000308,False,False,False,48.21604853607779,38.333333333333336,Avoid,1578.5
NLCINDIA,8,17,10,6,0,0.0,3.61,13.97,Rising,-0.2286332686262993,False,False,False,42.301429793166776,34.166666666666664,Avoid,349.1000061035156
