symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MIDHANI,52.0,22,10,1,0,0.0,2.57,7.37,Rising,14.26517811752641,False,False,False,93.8387641181893,70.83333333333334,Buy,477.0
MONQ50,52.0,15,10,1,0,0.0,0.0,0.0,Rising,34.90215742797709,False,False,False,92.92624640337955,65.0,Buy,195.77000427246094
PRECWIRE,48.0,15,10,1,0,0.0,2.47,0.15,Declining,-3.438563443732956,False,False,False,63.08993844351601,61.66666666666667,Watch,480.20001220703125
MASPTOP50,36.0,15,10,1,0,0.0,0.0,0.0,Rising,20.539262040019235,False,False,False,79.29113901829425,51.66666666666667,Watch,97.01000213623047
MINDACORP,4.0,18,10,8,12,0.0,9.3,17.87,Declining,-0.5755244919406044,False,True,True,42.039126600130025,43.333333333333336,Avoid,708.2999877929688
METROPOLIS,4.0,22,10,8,6,0.0,11.03,35.12,Declining,-0.008585280028983178,False,False,True,49.79644176527034,41.66666666666667,Avoid,582.2000122070312
NRBBEARING,10.0,15,10,8,6,0.0,18.92,13.85,Rising,7.948411262443367,False,False,True,66.63344205094654,40.833333333333336,Avoid,489.6000061035156
NYKAA,6.0,18,10,8,6,0.0,13.73,24.08,Stable,0.7385524372230501,False,False,True,55.50936381421455,40.0,Avoid,341.0
PGIL,8.0,15,10,8,6,0.0,6.82,19.16,Stable,0.8006835105675014,False,False,True,62.193876655847,39.166666666666664,Avoid,2366.800048828125
FINCABLES,10.0,18,10,8,0,0.0,9.65,16.71,Rising,10.10523552028555,False,False,False,66.50367697889293,38.333333333333336,Avoid,1302.300048828125
SIGIND,10.0,18,10,1,6,0.0,0.0,0.0,Stable,-0.2996134904334813,False,False,True,66.36258157195213,37.5,Avoid,69.87999725341797
SENORES,8.0,15,10,5,6,0.0,6.62,9.77,Stable,4.160058560063806,False,False,True,62.47541012217855,36.666666666666664,Avoid,1509.800048828125
NEULANDLAB,4.0,15,10,8,6,0.0,21.08,16.52,Stable,4.21281216069489,False,False,True,48.191880292707054,35.833333333333336,Avoid,23995.0
LUMAXTECH,4.0,15,10,8,6,0.0,8.7,16.53,Declining,-1.5403964553706295,False,False,True,49.7728940103135,35.833333333333336,Avoid,1955.9000244140625
