Date,Symbol,Price,% change,Roc 10days,Rsi 14,Scanner_Source,D change,M change,Rsi weekly,Mcap,Change,Dpower,Mpower,Sector
27th Jul'26,VIJAYA,,,-2.74,52.44,RSI 5 SWING TRADE STRATEGY,2.81,-0.133,62.54,,,,,
27th Jul'26,KICL,,,-4.12,52.88,RSI 5 SWING TRADE STRATEGY,2.78,2.43,60.06,,,,,
27th Jul'26,ASIANPAINT,,,2.19,55.29,RSI 5 SWING TRADE STRATEGY,2.74,2.83,57.51,,,,,
27th Jul'26,CAPITALSFB,,,0.435,56.88,RSI 5 SWING TRADE STRATEGY,2.69,7.98,59.45,,,,,
27th Jul'26,GANESHHOU,,,-6.08,54.94,RSI 5 SWING TRADE STRATEGY,2.56,7.31,58.77,,,,,
27th Jul'26,CGCL,,,-4.82,57.38,RSI 5 SWING TRADE STRATEGY,2.54,7.3,67.97,,,,,
27th Jul'26,SIYSIL,,,-3.83,49.14,RSI 5 SWING TRADE STRATEGY,2.5,-2.11,54.42,,,,,
27th Jul'26,NPST,,,-2.35,50.35,RSI 5 SWING TRADE STRATEGY,2.49,-3.8,54.9,,,,,
27th Jul'26,LMW,,,-1.14,54.42,RSI 5 SWING TRADE STRATEGY,2.39,2.67,57.53,,,,,
27th Jul'26,RAMCOIND,,,-9.45,49.88,RSI 5 SWING TRADE STRATEGY,2.34,-0.59,57.41,,,,,
27th Jul'26,VTL,,,-3.44,48.62,RSI 5 SWING TRADE STRATEGY,2.22,-1.24,59.23,,,,,
27th Jul'26,ELECTHERM,,,-6.31,45.91,RSI 5 SWING TRADE STRATEGY,2.18,-6.17,55.87,,,,,
27th Jul'26,AVL,,,-1.89,50.95,RSI 5 SWING TRADE STRATEGY,2.11,-5.2,62.34,,,,,
27th Jul'26,INNOVACAP,,,-2.97,52.68,RSI 5 SWING TRADE STRATEGY,2.1,-0.823,68.25,,,,,
27th Jul'26,ASTERDM,,,-1.64,53.13,RSI 5 SWING TRADE STRATEGY,2.02,2.17,62.2,,,,,
27th Jul'26,GLAND,,,-1.39,52.87,RSI 5 SWING TRADE STRATEGY,1.99,-2.72,67.32,,,,,
27th Jul'26,PNBHOUSING,,,-3.9,52.84,RSI 5 SWING TRADE STRATEGY,1.94,3.86,60.93,,,,,
27th Jul'26,PANACHE,,,-5.0,52.61,RSI 5 SWING TRADE STRATEGY,1.92,-1.34,61.1,,,,,
27th Jul'26,ALKYLAMINE,,,-4.31,50.03,RSI 5 SWING TRADE STRATEGY,1.79,6.31,57.75,,,,,
27th Jul'26,BLUEJET,,,-4.99,55.88,RSI 5 SWING TRADE STRATEGY,1.61,9.68,59.66,,,,,
27th Jul'26,PDSL,,,-0.515,52.94,RSI 5 SWING TRADE STRATEGY,1.56,-2.16,58.1,,,,,
27th Jul'26,BOROSCI,,,-5.15,45.55,RSI 5 SWING TRADE STRATEGY,1.5,-11.04,61.71,,,,,
27th Jul'26,PHOENIXLTD,,,-5.45,53.67,RSI 5 SWING TRADE STRATEGY,1.29,4.52,63.17,,,,,
27th Jul'26,AIAENG,,,-2.06,48.48,RSI 5 SWING TRADE STRATEGY,1.12,-8.79,62.37,,,,,
27th Jul'26,RAYMOND,,,-4.88,49.91,RSI 5 SWING TRADE STRATEGY,1.12,2.27,61.27,,,,,
27th Jul'26,GRANULES,,,-6.11,50.62,RSI 5 SWING TRADE STRATEGY,1.11,3.63,67.37,,,,,
27th Jul'26,IPCALAB,,,-2.51,54.37,RSI 5 SWING TRADE STRATEGY,0.845,4.5,60.83,,,,,
27th Jul'26,HOMEFIRST,,,-6.23,47.75,RSI 5 SWING TRADE STRATEGY,0.724,3.78,54.51,,,,,
27th Jul'26,OBEROIRLTY,,,-4.81,51.17,RSI 5 SWING TRADE STRATEGY,0.626,3.58,59.3,,,,,
27th Jul'26,INGERRAND,,,-1.47,47.22,RSI 5 SWING TRADE STRATEGY,0.565,-2.71,55.11,,,,,
27th Jul'26,HONAUT,,,-1.81,47.59,RSI 5 SWING TRADE STRATEGY,0.482,-5.56,58.31,,,,,
27th Jul'26,SHREEPUSHK,,,-7.05,44.65,RSI 5 SWING TRADE STRATEGY,0.336,-4.75,53.33,,,,,
27th Jul'26,SHRINGARMS,,,-4.72,48.15,RSI 5 SWING TRADE STRATEGY,0.237,0.319,53.82,,,,,
27th Jul'26,RATNAVEER,,,,,Turtle strategy,,,,smallcap,11.76,71.58,62.25,metals & mining
27th Jul'26,ASIANENE,,,,,Turtle strategy,,,,smallcap,7.9,66.05,60.33,energy
27th Jul'26,MOTHERSON,,,,,Turtle strategy,,,,largecap,2.35,61.36,64.71,auto
27th Jul'26,DEEPAKFERT,,,,,Turtle strategy,,,,midcap,3.9,61.33,62.72,chemicals
27th Jul'26,VARROC,,,,,Turtle strategy,,,,midcap,3.57,60.38,60.43,auto
27th Jul'26,SANSERA,,,,,Turtle strategy,,,,midcap,2.77,58.96,79.9,auto
27th Jul'26,SAILIFE,,,,,Turtle strategy,,,,largecap,4.39,58.95,75.7,healthcare
27th Jul'26,NEULANDLAB,,,,,Turtle strategy,,,,largecap,2.42,58.85,67.83,healthcare
27th Jul'26,ADFFOODS,,,,,Turtle strategy,,,,smallcap,2.39,58.51,62.83,fmcg
27th Jul'26,CAPLIPOINT,,,,,Turtle strategy,,,,midcap,6.25,58.33,67.85,healthcare
27th Jul'26,MINDACORP,,,,,Turtle strategy,,,,midcap,2.38,58.08,68.98,auto
27th Jul'26,CGCL,,,,,Turtle strategy,,,,largecap,2.54,57.38,63.41,financials
27th Jul'26,MARINE,,,,,Turtle strategy,,,,smallcap,5.95,57.26,60.23,industrials
27th Jul'26,APOLLOHOSP,,,,,Turtle strategy,,,,largecap,0.431,57.13,68.63,healthcare
27th Jul'26,STEELCAS,,,,,Turtle strategy,,,,smallcap,1.57,56.83,72.36,industrials
27th Jul'26,SHILPAMED,,,,,Turtle strategy,,,,midcap,2.38,56.75,73.6,healthcare
27th Jul'26,UFBL,,,,,Turtle strategy,,,,smallcap,3.63,56.61,66.96,consumer discretionary
27th Jul'26,SHRIPISTON,,,,,Turtle strategy,,,,midcap,1.97,56.41,76.82,auto
27th Jul'26,PSPPROJECT,,,,,Turtle strategy,,,,smallcap,2.4,56.18,65.81,realty
27th Jul'26,PGIL,,,,,Turtle strategy,,,,midcap,2.13,56.14,69.57,consumer discretionary
27th Jul'26,J&KBANK,,,,,Turtle strategy,,,,midcap,2.86,56.14,76.01,bank
27th Jul'26,AURUM,,,,,Turtle strategy,,,,smallcap,3.81,56.12,60.87,i.t
27th Jul'26,CUB,,,,,Turtle strategy,,,,largecap,0.774,55.75,64.72,bank
27th Jul'26,SOLARINDS,,,,,Turtle strategy,,,,largecap,0.725,55.28,69.21,aerospace & defence
27th Jul'26,XPROINDIA,,,,,Turtle strategy,,,,smallcap,0.57,55.26,63.81,industrials
27th Jul'26,LTF,,,,,Turtle strategy,,,,largecap,3.26,55.24,68.19,financials
27th Jul'26,GALAPREC,,,,,Turtle strategy,,,,smallcap,1.56,55.11,62.8,industrials
27th Jul'26,GOODLUCK,,,,,Turtle strategy,,,,midcap,1.06,55.02,67.24,metals & mining
