symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
FEDERALBNK,52.0,18,10,8,6,0.0,26.05,50.39,Declining,5.534344557208182,False,False,True,92.81431412479336,78.33333333333333,Strong Buy,304.1499938964844
RICOAUTO,52.0,22,10,1,0,0.0,2.14,0.09,Rising,22.60347853082827,False,False,False,90.26351169458411,70.83333333333334,Buy,136.85000610351562
SETL,52.0,18,10,1,0,0.0,2.43,0.35,Rising,11.029777139564633,False,False,False,85.0350337883258,67.5,Buy,154.72000122070312
TVSSCS,52.0,18,10,1,0,0.0,2.45,2.18,Rising,15.231493446707333,False,False,False,78.28658802802853,67.5,Buy,129.6699981689453
VASWANI,50.0,18,10,1,0,0.0,0.0,0.0,Rising,9.214531368974676,False,False,False,66.34737112559269,65.83333333333333,Buy,61.040000915527344
GANESHBE,52.0,15,10,1,0,0.0,0.73,0.76,Rising,19.0830703162997,False,False,False,85.53615059353652,65.0,Buy,111.94999694824219
JMA,44.0,15,10,1,6,0.0,0.05,0.01,Stable,4.119594572063923,False,False,True,70.53561444705356,63.33333333333333,Watch,91.23999786376953
GTL,44.0,15,10,1,0,0.0,0.01,8.39,Rising,10.298105922718005,False,False,False,80.1783424075083,58.333333333333336,Watch,8.140000343322754
PRIMO,36.0,18,10,1,0,0.0,0.09,1.92,Rising,18.735793006440325,False,False,False,85.81879735500162,54.166666666666664,Watch,26.110000610351562
EQUITASBNK,12.0,18,10,8,6,0.0,14.74,50.87,Rising,6.540834240887916,False,False,True,91.0215244806028,45.0,Avoid,73.94999694824219
LOTUSEYE,26.0,15,10,1,0,0.0,0.0,0.02,Rising,15.196896279376038,False,False,False,83.36867299567892,43.333333333333336,Avoid,124.62000274658203
PRIMESECU,18.0,15,10,3,6,0.0,4.96,5.08,Rising,7.618021218884707,False,False,True,73.74182824971757,43.333333333333336,Avoid,300.8999938964844
GOKULAGRO,12.0,22,10,1,6,0.0,1.51,0.09,Declining,-0.042923737298339315,False,False,True,73.6251539251805,42.5,Avoid,232.85000610351562
KIMS,12.0,15,10,8,6,0.0,14.57,32.5,Rising,4.649155943483341,False,False,True,72.38927490445526,42.5,Avoid,788.9500122070312
ASTERDM,6.0,18,10,8,6,0.0,17.18,27.57,Stable,4.584227371297689,False,False,True,57.94215001790708,40.0,Avoid,754.0
TIPSMUSIC,16.0,18,10,3,0,0.0,7.48,4.94,Rising,5.456349104691971,False,False,False,69.84937033301294,39.166666666666664,Avoid,690.9500122070312
INOXINDIA,12.0,18,10,3,0,0.0,7.13,7.72,Stable,9.123582771988215,False,False,False,74.9924685886896,35.833333333333336,Avoid,1578.800048828125
NGLFINE,22.0,9,10,1,0,0.0,0.03,0.0,Declining,0.09489407504561509,False,False,False,60.2158076607482,35.0,Avoid,2742.60009765625
JBCHEPHARM,4.0,12,10,8,6,0.0,16.33,21.38,Rising,1.359690604623931,False,False,True,35.457976686472584,33.33333333333333,Avoid,2169.300048828125
