symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
RACLGEAR,52.0,18,10,3,0,0.0,9.27,3.22,Rising,1.91659419353285,False,False,False,76.13449680348133,69.16666666666667,Buy,1419.800048828125
STARHEALTH,44.0,9,10,8,6,0.0,16.04,19.41,Declining,-0.5781267675651236,False,False,True,73.79890156952827,64.16666666666667,Watch,584.7000122070312
CHENNPETRO,44.0,18,10,5,0,0.0,14.98,1.01,Rising,14.141390357403516,False,False,False,88.00922658477131,64.16666666666667,Watch,1426.0999755859375
ZYDUSLIFE,26.0,18,10,5,6,0.0,6.89,11.27,Rising,6.234950132572226,False,False,True,80.73786473824909,54.166666666666664,Watch,1191.0
INNOVACAP,12.0,18,10,6,6,0.0,0.34,19.92,Rising,7.820108403604498,False,False,True,80.12166666248051,43.333333333333336,Avoid,1018.9000244140625
GRANULES,4.0,18,10,8,12,0.0,17.5,16.11,Stable,1.8814370930538171,False,True,True,49.95587832955074,43.333333333333336,Avoid,861.0
SIS,8.0,18,10,5,6,0.0,13.27,6.25,Rising,1.6258274761271174,False,False,True,62.70546854982103,39.166666666666664,Avoid,437.54998779296875
PARAS,10.0,22,10,3,0,0.0,8.29,3.04,Stable,-0.872388512480049,False,False,False,67.28306885680485,37.5,Avoid,1284.0
LTF,4.0,18,10,6,6,0.0,7.71,14.9,Declining,-0.9422110733379396,False,False,True,37.81662551859938,36.666666666666664,Avoid,315.3999938964844
NYKAA,4.0,15,10,8,6,0.0,13.73,24.08,Rising,-3.0863294811811604,False,False,True,38.67437032043637,35.833333333333336,Avoid,325.0
BLISSGVS,10.0,18,10,5,0,0.0,8.07,9.46,Stable,-0.5935638243523611,False,False,False,67.32600851070137,35.833333333333336,Avoid,494.04998779296875
RANEHOLDIN,11.0,15,10,1,6,0.0,0.93,3.39,Stable,-0.9921989313336099,False,False,True,46.71048598278173,35.833333333333336,Avoid,1776.199951171875
CAPITALSFB,4.0,15,10,8,6,0.0,0.59,27.48,Rising,-0.38805259753653676,False,False,True,32.699640765676385,35.833333333333336,Avoid,295.20001220703125
PATELRMART,4.0,18,10,1,6,0.0,1.48,2.99,Declining,0.6368894768382205,False,False,True,50.8485776425125,32.5,Avoid,225.9600067138672
ADANIENSOL,4.0,12,10,6,6,0.0,10.31,13.05,Stable,-1.218026796589522,False,False,True,41.32900587636482,31.666666666666664,Avoid,1622.0
BLUSPRING,6.0,18,10,3,0,0.0,5.69,8.64,Declining,1.3850659325015169,False,False,False,56.653341060275764,30.833333333333336,Avoid,117.8499984741211
SBC,4.0,15,10,1,6,0.0,2.79,0.08,Stable,0.508472368891022,False,False,True,36.36359554105434,30.0,Avoid,41.5099983215332
MAHESHWARI,4.0,15,10,1,6,0.0,0.0,0.0,Declining,0.0,False,False,True,26.257533732351774,30.0,Avoid,73.0
KARURVYSYA,6.0,12,10,8,0,0.0,17.92,41.22,Declining,-1.0217626985981276,False,False,False,58.96953646810302,30.0,Avoid,334.20001220703125
AEROENTER,6.0,18,10,1,0,0.0,1.25,0.07,Declining,-2.0659873922724725,False,False,False,57.050356231629685,29.166666666666668,Avoid,129.41000366210938
KERNEX,4.0,18,10,1,0,0.0,2.48,0.05,Rising,-6.351008373012245,False,False,False,50.430071353313224,27.500000000000004,Avoid,2387.300048828125
PAISALO,4.0,12,10,3,0,0.0,6.79,6.83,Rising,0.24587528268154024,False,False,False,34.38825670513641,24.166666666666668,Avoid,69.30999755859375
KANPRPLA,4.0,12,10,1,0,0.0,0.02,1.4,Declining,3.0300093633640612,False,False,False,27.967934484846737,22.5,Avoid,215.9199981689453
ORIENTHOT,4.0,5,10,1,6,0.0,0.36,1.14,Stable,-2.216301290535583,False,True,False,21.416574495104665,21.666666666666668,Avoid,128.38999938964844
MANCREDIT,4.0,11,10,1,0,0.0,0.12,0.01,Rising,0.7955923703317325,False,False,False,52.409768319524055,21.666666666666668,Avoid,247.0500030517578
GPTHEALTH,4.0,9,10,1,0,0.0,3.03,6.94,Declining,-2.5440209587392904,False,False,False,37.56586553594344,20.0,Avoid,160.50999450683594
