symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
RITES,52.0,18,10,3,0,0.0,3.47,8.7,Rising,0.9605858788640953,False,False,False,94.63924201834698,69.16666666666667,Buy,235.42999267578125
DHANBANK,44.0,22,10,5,0,0.0,15.42,0.05,Rising,13.400127160554497,False,False,False,81.00840264210689,67.5,Buy,36.220001220703125
INDBANK,44.0,18,10,1,6,0.0,0.0,0.09,Rising,7.125739954155108,False,False,True,88.62777422256846,65.83333333333333,Buy,35.779998779296875
ASKAUTOLTD,42.0,15,10,5,6,0.0,9.29,10.25,Rising,5.216416460265605,False,False,True,68.73662364171055,65.0,Buy,467.95001220703125
DATAMATICS,36.0,18,10,1,0,0.0,0.48,0.11,Rising,6.196111103287549,False,False,False,85.89600402927277,54.166666666666664,Watch,856.0999755859375
SOUTHBANK,12.0,18,10,8,6,0.0,24.21,12.75,Rising,4.8614147139908415,False,False,True,72.0752611977733,45.0,Avoid,47.66999816894531
TITAN,16.0,18,10,8,0,0.0,15.65,14.84,Rising,4.674216639193962,False,False,False,68.80292383902763,43.333333333333336,Avoid,4604.2001953125
EQUITASBNK,8.0,15,10,8,6,0.0,14.74,50.87,Rising,2.788950094711784,False,False,True,60.954569996746386,39.166666666666664,Avoid,79.23999786376953
HLEGLAS,12.0,18,10,1,6,0.0,2.27,4.88,Rising,4.8353625372647535,False,False,True,79.01480257846256,39.166666666666664,Avoid,404.3500061035156
TMB,12.0,18,10,1,6,0.0,6.19,1.91,Rising,5.175953501957964,False,False,True,73.65458637333288,39.166666666666664,Avoid,768.0999755859375
NRBBEARING,12.0,15,10,6,0,0.0,14.69,10.06,Declining,2.2070119764477703,False,False,False,75.78601981044623,35.833333333333336,Avoid,433.0
NIVABUPA,4.0,15,10,8,6,0.0,10.6,16.49,Stable,1.62123732247339,False,False,True,51.030500609791375,35.833333333333336,Avoid,86.5
RAJRATAN,12.0,18,10,1,0,0.0,0.57,8.3,Rising,6.830082205344712,False,False,False,77.21481575141654,34.166666666666664,Avoid,479.3999938964844
VINCOFE,8.0,15,10,3,0,0.0,4.84,7.62,Rising,3.7466251200104717,False,False,False,60.50429789941908,30.0,Avoid,161.16000366210938
VENUSREM,4.0,5,10,1,6,0.0,2.8,1.2,Rising,-0.9018807356549585,False,True,False,38.68849308047155,21.666666666666668,Avoid,1736.0999755859375
