symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
FIEMIND,22,25,10,6,6,0.0,6.86,11.4,Rising ↑,-0.500789096638532,False,False,True,75.85355546964207,57.49999999999999,👀 Watch,2245.10009765625
GANDHITUBE,25,25,10,2,6,0.0,1.23,0.06,Rising ↑,2.630526424304569,False,False,True,69.66149656958275,56.666666666666664,👀 Watch,899.2999877929688
TATASTEEL,14,22,10,10,12,0.0,18.58,26.67,Stable →,-1.0720738597052581,False,True,True,60.11317697576014,56.666666666666664,👀 Watch,213.16000366210938
OIL,16,25,10,10,6,0.0,7.67,19.43,Rising ↑,9.483622922161295,False,False,True,62.608836519858066,55.833333333333336,👀 Watch,492.95001220703125
INSPIRISYS,25,30,10,2,0,0.0,0.0,0.0,Rising ↑,10.969827337219673,False,False,False,87.18828643331045,55.833333333333336,👀 Watch,96.0
JINDRILL,28,25,10,2,0,0.0,0.62,0.0,Rising ↑,8.887622251806349,False,False,False,91.26929613554358,54.166666666666664,👀 Watch,572.1500244140625
PANACHE,28,20,10,2,0,0.0,0.0,0.0,Stable →,4.988501067413309,False,False,False,77.03205477416799,50.0,👀 Watch,365.1499938964844
HINDALCO,8,13,10,10,12,0.0,29.96,21.35,Stable →,-0.2390514327094695,False,True,True,42.618909110113854,44.166666666666664,⚠️ Avoid,1043.300048828125
MUKKA,14,25,10,2,0,0.0,1.7,0.0,Rising ↑,1.551016982720821,False,False,False,61.10301980913002,42.5,⚠️ Avoid,24.8799991607666
MAHSEAMLES,8,20,10,4,6,0.0,9.58,3.29,Rising ↑,3.499213967466419,False,False,True,45.44122379944808,40.0,⚠️ Avoid,655.1500244140625
ONGC,8,12,10,10,6,0.0,7.97,19.3,Rising ↑,5.733620656488769,False,False,True,54.68986786160232,38.333333333333336,⚠️ Avoid,296.8999938964844
