symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
JKPAPER,28,20,10,6,6,0.0,11.59,6.15,Stable →,2.83153488786545,False,False,True,73.49285520276013,58.333333333333336,👀 Watch,395.8500061035156
ZYDUSLIFE,28,25,10,6,0,0.0,6.95,11.2,Rising ↑,8.480172947997078,False,False,False,85.83049350433878,57.49999999999999,👀 Watch,1018.9000244140625
SJS,28,20,10,10,0,0.0,15.68,31.09,Declining ↓,2.4391542472060435,False,False,False,78.68219237530509,56.666666666666664,👀 Watch,1982.300048828125
SOMANYCERA,28,20,10,8,0,0.0,1.34,21.64,Rising ↑,10.973586596736705,False,False,False,94.30666501020116,55.00000000000001,👀 Watch,502.1000061035156
PAGEIND,20,20,10,10,6,0.0,19.0,32.5,Rising ↑,9.538635720350985,False,False,True,82.75114486116748,55.00000000000001,👀 Watch,38700.0
ANGELONE,20,25,10,10,0,0.0,12.81,18.88,Stable →,10.011741309603828,False,False,False,73.19428085283151,54.166666666666664,👀 Watch,328.0
SEAMECLTD,28,25,10,2,0,0.0,3.73,4.49,Rising ↑,3.328255484198217,False,False,False,89.02547412386944,54.166666666666664,👀 Watch,1561.5999755859375
SKMEGGPROD,28,25,10,2,0,0.0,0.49,0.36,Rising ↑,10.877471390855575,False,False,False,76.92696498302445,54.166666666666664,👀 Watch,195.10000610351562
SANDUMA,28,25,10,2,0,0.0,1.63,0.66,Declining ↓,-1.4081484512908138,False,False,False,79.34880585524307,54.166666666666664,👀 Watch,226.14999389648438
CONSOFINVT,25,20,10,2,6,0.0,2.58,0.02,Rising ↑,0.9210758658486862,False,False,True,67.13829062516375,52.5,👀 Watch,231.19000244140625
SUPRIYA,20,25,10,4,0,0.0,5.16,5.7,Stable →,5.373985714997187,False,False,False,73.08935280626132,49.166666666666664,⚠️ Avoid,720.5999755859375
DBSTOCKBRO,19,20,10,2,6,0.0,0.0,0.0,Rising ↑,4.975682553246985,False,False,True,59.91312670249577,47.5,⚠️ Avoid,28.059999465942383
TEAMGTY,25,20,10,2,0,0.0,2.08,0.06,Rising ↑,14.494819921780945,False,False,False,69.88209461072128,47.5,⚠️ Avoid,281.6000061035156
HALEOSLABS,25,18,10,2,0,0.0,0.0,0.3,Declining ↓,-0.4158669225847733,False,False,False,66.0606611520165,45.83333333333333,⚠️ Avoid,1556.5
ZYDUSWELL,8,20,10,8,6,0.0,3.17,18.87,Declining ↓,-1.21276215746704,False,False,True,27.065193214221384,43.333333333333336,⚠️ Avoid,509.1000061035156
VTL,8,25,10,8,0,0.0,5.69,16.01,Declining ↓,0.6230509330802825,False,False,False,45.29631157180252,42.5,⚠️ Avoid,613.7000122070312
APARINDS,8,17,10,10,6,0.0,9.38,24.15,Stable →,-0.7807469414037316,False,False,True,50.463953650264,42.5,⚠️ Avoid,12327.0
EMCURE,8,30,10,2,0,0.0,3.35,6.1,Declining ↓,3.210618658531983,False,False,False,43.332183143494646,41.66666666666667,⚠️ Avoid,1710.199951171875
HIRECT,13,25,10,2,0,0.0,6.38,0.13,Rising ↑,13.118025292251524,False,False,False,52.15972212326925,41.66666666666667,⚠️ Avoid,992.9500122070312
SKYGOLD,16,18,10,4,0,0.0,1.2,13.14,Stable →,4.230151255301706,False,False,False,39.58305887718393,40.0,⚠️ Avoid,458.29998779296875
PTC,8,18,10,10,0,0.0,27.46,7.52,Declining ↓,0.32935806144946955,False,False,False,51.927657507362,38.333333333333336,⚠️ Avoid,207.13999938964844
VENUSREM,11,20,10,2,0,0.0,2.8,1.2,Stable →,8.958866783120056,False,False,False,58.948933631876066,35.833333333333336,⚠️ Avoid,1005.2000122070312
VISHNU,8,12,10,2,6,0.0,2.3,0.0,Stable →,3.602977348481784,False,False,True,48.65149608515805,31.666666666666664,⚠️ Avoid,598.0999755859375
SCHNEIDER,8,8,10,2,0,0.0,3.18,4.07,Declining ↓,-2.8564814064999333,False,False,False,51.76387379461437,23.333333333333332,⚠️ Avoid,1244.699951171875
