symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
NH,28,25,10,6,6,0.0,9.98,9.14,Rising,2.9669351487931594,False,False,True,71.17199314240145,62.5,Watch,1940.0
SUPRAJIT,20,30,10,8,6,0.0,6.5,17.17,Rising,6.933430829207543,False,False,True,78.33420923868722,61.66666666666667,Watch,444.95001220703125
CONSOFINVT,28,25,10,2,6,0.0,2.58,0.02,Rising,1.384141578117415,False,False,True,78.122569894464,59.166666666666664,Watch,234.38999938964844
TORNTPHARM,16,25,10,10,6,0.0,16.18,8.96,Rising,2.522364914166797,False,False,True,64.97372289460519,55.833333333333336,Watch,4572.60009765625
ROSSTECH,25,30,10,2,0,0.0,1.6,3.51,Stable,13.004658737241082,False,False,False,74.69137920700436,55.833333333333336,Watch,1018.8499755859375
JAGRAN,14,30,10,2,6,0.0,2.24,6.3,Rising,2.695142547761531,False,False,True,62.252881823248174,51.66666666666667,Watch,69.7300033569336
GAIL,16,20,10,10,6,0.0,13.04,20.5,Rising,8.038690394742499,False,False,True,53.19966595404496,51.66666666666667,Watch,168.6699981689453
USHAMART,11,25,10,10,6,0.0,14.77,14.81,Declining,0.8405110302908136,False,False,True,57.371202070635185,51.66666666666667,Watch,473.8999938964844
KIRLOSENG,16,25,10,10,0,0.0,10.79,26.69,Declining,2.559778278028557,False,False,False,63.45271756204838,50.83333333333333,Watch,1702.800048828125
HEALTHX,22,25,10,2,0,0.0,2.17,2.6,Rising,12.90209576800152,False,False,False,79.02454574434172,49.166666666666664,Avoid,322.8999938964844
FIEMIND,11,25,10,6,6,0.0,6.86,11.4,Stable,4.788687321869434,False,False,True,59.32831649876815,48.333333333333336,Avoid,2273.60009765625
HNDFDS,8,25,10,8,6,0.0,5.83,15.06,Stable,2.5153069474190604,False,False,True,30.71503389560656,47.5,Avoid,535.9500122070312
FEDFINA,13,25,10,6,0,0.0,0.66,18.82,Stable,8.36455931431277,False,False,False,58.47283719997542,45.0,Avoid,164.7899932861328
BHARATFORG,8,20,10,10,6,0.0,14.15,32.62,Stable,3.2843373927916586,False,False,True,54.20136239871341,45.0,Avoid,1918.300048828125
DATAPATTNS,8,25,10,8,0,0.0,12.47,11.68,Stable,12.697757600770387,False,False,False,42.76950831320867,42.5,Avoid,4096.0
STARHEALTH,11,20,10,10,0,0.0,15.06,20.31,Rising,1.65346146428198,False,False,False,57.81556875658633,42.5,Avoid,525.6500244140625
ACMESOLAR,14,20,10,4,0,0.0,3.6,7.05,Rising,6.27541085981238,False,False,False,61.60083767807885,40.0,Avoid,300.6000061035156
KAPSTON,8,25,10,2,0,0.0,0.0,0.0,Declining,5.537609806484456,False,False,False,44.22074463792909,37.5,Avoid,343.04998779296875
KERNEX,8,25,10,2,0,0.0,0.3,0.02,Declining,8.124076809453463,False,False,False,45.8103952915817,37.5,Avoid,1464.0
AXISCADES,8,25,10,2,0,0.0,1.16,1.63,Stable,0.024455857177785312,False,False,False,46.30934786060658,37.5,Avoid,2045.0
KANPRPLA,8,20,10,2,0,0.0,0.0,1.48,Declining,8.585310645345734,False,False,False,18.307856891562977,33.33333333333333,Avoid,210.0800018310547
