Date,Symbol,Mcap,Change,Dpower,Mpower,Sector,Scanner_Source,Volume multiples,Marketcap,Sectors
12th Jun'26,AXISBANK,largecap,2.96,67.38,60.37,bank,Screener 1,,,
12th Jun'26,PRIVISCL,midcap,6.2,63.67,69.45,chemicals,Screener 1,,,
12th Jun'26,DATAPATTNS,largecap,8.1,62.15,71.47,aerospace & defence,Screener 1,,,
12th Jun'26,RPTECH,smallcap,5.13,61.94,72.08,services,Screener 1,,,
12th Jun'26,KTKBANK,midcap,4.02,61.13,67.85,bank,Screener 1,,,
12th Jun'26,APOLLO,midcap,7.24,60.59,72.01,aerospace & defence,Screener 1,,,
12th Jun'26,KIRLOSENG,largecap,5.15,60.28,75.29,industrials,Screener 1,,,
12th Jun'26,DIACABS,midcap,4.22,59.17,67.81,industrials,Screener 1,,,
12th Jun'26,RADICO,largecap,2.66,59.16,70.51,fmcg,Screener 1,,,
12th Jun'26,KEI,largecap,3.63,59.13,64.26,industrials,Screener 1,,,
12th Jun'26,VTL,midcap,2.18,58.81,66.9,textiles,Screener 1,,,
12th Jun'26,KRN,midcap,5.0,58.79,67.11,industrials,Screener 1,,,
12th Jun'26,YATHARTH,midcap,1.68,58.59,63.32,healthcare,Screener 1,,,
12th Jun'26,ADANIPORTS,largecap,1.44,58.38,66.79,transportation,Screener 1,,,
12th Jun'26,HFCL,largecap,5.0,58.17,73.35,telecom,Screener 1,,,
12th Jun'26,NETWEB,largecap,9.45,58.01,67.31,i.t,Screener 1,,,
12th Jun'26,ANGELONE,largecap,4.86,57.59,61.8,financials,Screener 1,,,
12th Jun'26,CRAFTSMAN,largecap,1.42,56.97,70.22,auto,Screener 1,,,
12th Jun'26,UNIVCABLES,smallcap,3.73,56.95,68.0,industrials,Screener 1,,,
12th Jun'26,THERMAX,largecap,3.39,56.66,62.29,industrials,Screener 1,,,
12th Jun'26,KIRLPNU,midcap,1.97,56.56,64.63,industrials,Screener 1,,,
12th Jun'26,AUROPHARMA,largecap,0.594,56.54,66.17,healthcare,Screener 1,,,
12th Jun'26,BHAGYANGR,smallcap,1.9,56.41,81.87,power & utilities,Screener 1,,,
12th Jun'26,OMAXAUTO,smallcap,5.0,56.37,67.82,auto,Screener 1,,,
12th Jun'26,FIEMIND,midcap,2.75,56.37,67.66,auto,Screener 1,,,
12th Jun'26,GVT&D,largecap,4.38,56.26,81.08,industrials,Screener 1,,,
12th Jun'26,ADANIENSOL,largecap,1.56,55.93,63.6,power & utilities,Screener 1,,,
12th Jun'26,JSWSTEEL,largecap,1.19,55.92,66.62,metals & mining,Screener 1,,,
12th Jun'26,CUMMINSIND,largecap,1.16,55.36,71.01,industrials,Screener 1,,,
12th Jun'26,SATIN,smallcap,3.02,55.29,63.56,financials,Screener 1,,,
12th Jun'26,MANINDS,smallcap,7.25,55.27,60.11,metals & mining,Screener 1,,,
12th Jun'26,AIAENG,largecap,0.352,55.12,60.76,industrials,Screener 1,,,
12th Jun'26,CLSEL,,13.18,,,,Tiger breakouts,263.45,smallcap,fmcg
12th Jun'26,MANALIPETC,,10.1,,,,Tiger breakouts,15.23,smallcap,energy
12th Jun'26,MMTC,,7.91,,,,Tiger breakouts,13.11,midcap,services
12th Jun'26,POWERMECH,,7.35,,,,Tiger breakouts,4.55,midcap,realty
12th Jun'26,MOTILALOFS,,6.84,,,,Tiger breakouts,4.15,largecap,financials
12th Jun'26,APTECHT,,7.42,,,,Tiger breakouts,3.69,smallcap,i.t
12th Jun'26,PRIVISCL,,6.2,,,,Tiger breakouts,3.67,midcap,chemicals
12th Jun'26,EQUIPPP,,2.33,,,,Tiger breakouts,3.62,smallcap,i.t
12th Jun'26,PITTIENG,,6.75,,,,Tiger breakouts,3.34,smallcap,industrials
12th Jun'26,MONARCH,,3.0,,,,Tiger breakouts,2.86,smallcap,financials
12th Jun'26,EQUITASBNK,,5.81,,,,Tiger breakouts,2.57,midcap,bank
12th Jun'26,INOXGREEN,,5.65,,,,Tiger breakouts,2.56,midcap,miscellaneous
12th Jun'26,PTL,,1.82,,,,Tiger breakouts,2.48,smallcap,miscellaneous
12th Jun'26,MAHABANK,,5.08,,,,Tiger breakouts,2.35,largecap,bank
12th Jun'26,BANCOINDIA,,3.08,,,,Tiger breakouts,1.5,midcap,auto
