symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MMTC,52.0,18,10,1,0,0.0,0.13,1.77,Rising,4.146899996555975,False,False,False,92.14259801064723,67.5,Buy,68.05999755859375
POWERMECH,44.0,18,10,8,0,0.0,6.48,20.18,Stable,12.172267380906598,False,False,False,75.47738330072437,66.66666666666666,Buy,2789.5
CLSEL,52.0,15,10,1,0,0.0,3.08,1.58,Rising,12.147262748204124,False,False,False,98.47394086409697,65.0,Buy,300.04998779296875
DATAPATTNS,32.0,22,10,6,0,0.0,12.47,11.68,Rising,9.765059515064877,False,False,False,61.79492217190775,58.333333333333336,Watch,4545.7001953125
EQUIPPP,40.0,18,10,1,0,0.0,0.0,0.0,Stable,10.637022371916483,False,False,False,64.35466253461021,57.49999999999999,Watch,18.40999984741211
AXISBANK,16.0,22,10,8,6,0.0,42.04,43.35,Stable,6.955293347548075,False,False,True,65.44113091577134,51.66666666666667,Watch,1356.300048828125
MANINDS,26.0,22,10,1,0,0.0,2.41,1.34,Declining,7.895259329452808,False,False,False,80.52337396635811,49.166666666666664,Avoid,545.9500122070312
BANCOINDIA,26.0,18,10,1,0,0.0,4.06,0.22,Rising,9.835935202401359,False,False,False,70.88010017535859,45.83333333333333,Avoid,689.5499877929688
MAHABANK,18.0,22,10,5,0,0.0,5.55,13.93,Rising,9.6595934963557,False,False,False,84.49623517654462,45.83333333333333,Avoid,87.30000305175781
EQUITASBNK,18.0,18,10,8,0,0.0,14.74,50.87,Stable,0.948816072563563,False,False,False,88.88484823229639,45.0,Avoid,75.54000091552734
VTL,12.0,18,10,6,6,0.0,5.69,16.01,Declining,1.4543104718520272,False,False,True,78.3141123952527,43.333333333333336,Avoid,627.8499755859375
ADANIPORTS,4.0,18,10,8,12,0.0,13.25,13.86,Stable,0.8609661826299853,False,True,True,37.55847890270922,43.333333333333336,Avoid,1812.9000244140625
JSWSTEEL,12.0,15,10,8,6,0.0,25.38,11.16,Rising,2.9269473977342697,False,False,True,74.4700365245972,42.5,Avoid,1297.5999755859375
