symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MONQ50,52.0,18,10,1,0,0.0,0.0,0.0,Rising,47.86200063636545,False,False,False,96.5094919596582,67.5,Buy,213.00999450683594
INDNIPPON,52.0,18,10,1,0,0.0,0.33,0.22,Rising,23.395658045319824,False,False,False,95.00884312137391,67.5,Buy,1313.300048828125
MEDANTA,42.0,15,10,8,6,0.0,9.46,16.89,Declining,2.456917392218605,False,False,True,68.4104058046606,67.5,Buy,1480.4000244140625
ALIVUS,36.0,18,10,3,6,0.0,5.54,7.18,Declining,-1.2553810932812937,False,False,True,70.58009026416569,60.83333333333333,Watch,1400.0999755859375
IFGLEXPOR,26.0,12,10,1,0,0.0,0.03,0.0,Rising,3.2219269278997764,False,False,False,83.69271980927797,40.833333333333336,Avoid,214.64999389648438
KPIL,10.0,15,10,8,6,0.0,10.77,44.84,Stable,-0.14179369018079147,False,False,True,67.40348336445749,40.833333333333336,Avoid,1408.5
NRBBEARING,6.0,18,10,8,6,0.0,18.92,13.85,Rising,7.427114711590788,False,False,True,58.89037306937255,40.0,Avoid,484.54998779296875
ASKAUTOLTD,8.0,18,10,6,6,0.0,9.5,10.97,Declining,-0.7829819853610198,False,False,True,60.7207052001766,40.0,Avoid,627.25
PANAMAPET,12.0,15,10,3,6,0.0,11.72,0.67,Stable,2.8583234862103124,False,False,True,71.74863441630912,38.333333333333336,Avoid,498.3999938964844
RKFORGE,4.0,18,10,6,6,0.0,20.43,0.0,Stable,-0.8461117954841502,False,False,True,53.52897612823446,36.666666666666664,Avoid,720.7000122070312
LALPATHLAB,4.0,15,10,8,6,0.0,17.35,21.59,Stable,0.18788036281023324,False,False,True,49.975937321535135,35.833333333333336,Avoid,1919.699951171875
FLUOROCHEM,4.0,18,10,5,6,0.0,4.41,13.33,Rising,0.5732091345781454,False,False,True,37.47080896654246,35.833333333333336,Avoid,4754.7998046875
SIGIND,10.0,15,10,1,6,0.0,0.0,0.0,Stable,-1.4808677855166041,False,False,True,65.74431239176508,35.0,Avoid,70.5199966430664
JSWINFRA,4.0,15,10,6,6,0.0,11.21,9.19,Rising,2.184970864893354,False,False,True,47.22953111036646,34.166666666666664,Avoid,341.3999938964844
ROLEXRINGS,8.0,9,10,8,6,0.0,5.4,28.76,Declining,1.4218870539123518,False,False,True,61.9132327916357,34.166666666666664,Avoid,175.47000122070312
MOTHERSON,4.0,12,10,8,6,0.0,12.87,20.59,Declining,1.049380832248259,False,False,True,47.97852061584372,33.33333333333333,Avoid,163.6999969482422
SENORES,4.0,15,10,5,6,0.0,6.62,9.77,Stable,4.0687884632633065,False,False,True,54.40610858820565,33.33333333333333,Avoid,1488.5999755859375
WABAG,9.0,15,10,6,0,0.0,18.25,6.33,Stable,5.956935419031506,False,False,False,56.659204984275014,33.33333333333333,Avoid,2130.89990234375
NEULANDLAB,4.0,12,10,8,6,0.0,21.08,16.52,Stable,1.0235191637630647,False,False,True,37.14452295995709,33.33333333333333,Avoid,23195.0
EMIL,6.0,15,10,8,0,0.0,4.77,20.89,Rising,3.5196051740819856,False,False,False,57.236425105386644,32.5,Avoid,182.64999389648438
SHRIPISTON,4.0,12,10,6,6,0.0,8.39,16.0,Stable,-2.165031296638087,False,False,True,46.35529381701983,31.666666666666664,Avoid,4500.7998046875
