symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MINDACORP,50.0,15,10,8,0,0.0,9.3,17.87,Rising,-2.0703823582733594,False,False,False,67.05680779441883,69.16666666666667,Buy,720.0499877929688
MANORAMA,52.0,18,10,1,0,0.0,3.22,2.63,Rising,3.769413117439524,False,False,False,94.29457887811985,67.5,Buy,1737.0999755859375
MUNJALAU,52.0,18,10,1,0,0.0,0.06,0.03,Rising,18.039367406563265,False,False,False,98.67566488389255,67.5,Buy,120.52999877929688
DREDGECORP,52.0,15,10,1,0,0.0,1.03,6.68,Rising,9.851193329797002,False,False,False,81.98192884821131,65.0,Buy,1166.4000244140625
MEDANTA,36.0,15,10,8,6,0.0,9.46,16.89,Stable,-3.5967676705510265,False,False,True,70.4838180257785,62.5,Watch,1422.5999755859375
OMAXE,36.0,18,10,1,0,0.0,5.33,1.4,Rising,16.77267091618244,False,False,False,95.32897998878353,54.166666666666664,Watch,99.13999938964844
OFSS,12.0,18,10,5,6,0.0,9.7,8.79,Stable,-0.5214465937762869,False,True,False,71.4493537207249,42.5,Avoid,11828.0
INDOTECH,14.0,18,10,1,0,0.0,0.28,0.05,Stable,-6.474077673479172,False,False,False,62.464302903898606,35.833333333333336,Avoid,3558.10009765625
SUVEN,12.0,18,10,1,0,0.0,0.48,2.73,Stable,2.931449134419295,False,False,False,76.08238505893354,34.166666666666664,Avoid,342.3500061035156
ADANIENSOL,4.0,15,10,6,6,0.0,10.31,13.05,Rising,-0.9803921568627416,False,False,True,51.73680644707156,34.166666666666664,Avoid,1616.0
STEL,8.0,15,10,1,6,0.0,0.01,0.07,Rising,8.523952096832033,False,False,True,62.181092668845785,33.33333333333333,Avoid,581.2000122070312
MONARCH,10.0,15,10,1,0,0.0,2.77,0.15,Rising,-0.6486043068946734,False,False,False,67.83905901582514,30.0,Avoid,390.6000061035156
WELINV,6.0,12,10,1,6,0.0,0.0,0.11,Rising,2.2689540675152164,False,False,True,59.26558497011102,29.166666666666668,Avoid,1848.0
SHYAMMETL,4.0,9,10,5,6,0.0,2.97,13.75,Stable,-0.34891836159756107,False,False,True,29.772773718830447,28.333333333333332,Avoid,999.5999755859375
KAMDHENU,4.0,18,10,1,0,0.0,2.06,0.03,Rising,-1.2503513608409955,False,False,False,43.03176496142953,27.500000000000004,Avoid,34.75
GANESHBE,6.0,15,10,1,0,0.0,1.12,0.98,Declining,-2.2515778254653673,False,False,False,55.07229250329899,26.666666666666668,Avoid,117.6500015258789
PREMIERPOL,8.0,12,10,1,0,0.0,0.09,1.02,Stable,4.2523031470304895,False,False,False,62.840879420783715,25.833333333333336,Avoid,73.55000305175781
ASTRAMICRO,4.0,9,10,8,0,0.0,10.74,16.09,Rising,0.2651811717145902,False,False,False,19.833979515346133,25.833333333333336,Avoid,1739.300048828125
AEGISLOG,6.0,9,10,6,0,0.0,19.54,3.6,Declining,-5.121086395616925,False,False,False,57.14634384457678,25.833333333333336,Avoid,1265.4000244140625
LLOYDSENT,4.0,9,10,1,6,0.0,0.65,0.11,Stable,-7.341011464516523,False,False,True,40.39371759514557,25.0,Avoid,76.48999786376953
SANGAMIND,4.0,15,10,1,0,0.0,2.5,0.09,Stable,2.498511985000551,False,False,False,40.99900005109228,25.0,Avoid,601.0
NITINSPIN,4.0,9,10,5,0,0.0,1.92,14.68,Rising,-1.0380291352069304,False,False,False,41.03829379791104,23.333333333333332,Avoid,552.9500122070312
NOVARTIND,4.0,12,10,1,0,0.0,0.15,1.39,Declining,-1.5490869749824165,False,False,False,37.64588937779354,22.5,Avoid,1582.5
UNIVPHOTO,4.0,12,10,1,0,0.0,0.0,0.0,Rising,1.2641940737441182,False,False,False,43.258633357825126,22.5,Avoid,472.6000061035156
HIRECT,4.0,9,10,3,0,0.0,6.84,3.22,Rising,-2.861562258313999,False,False,False,40.96498848521108,21.666666666666668,Avoid,1256.0
SGFIN,4.0,9,10,1,0,0.0,0.54,2.18,Stable,-1.2897009477602972,False,False,False,42.13703533011399,20.0,Avoid,662.0499877929688
CONSOFINVT,6.0,5,10,1,0,0.0,2.69,0.02,Declining,-4.136337350948471,False,False,False,55.42153200689264,18.333333333333332,Avoid,270.0
