symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
GANESHBE,52.0,18,10,1,0,0.0,1.12,0.98,Rising,1.7498112534418908,False,False,False,97.12310156963281,67.5,Buy,109.31999969482422
ASAHISONG,52.0,15,10,1,0,0.0,0.01,0.32,Rising,9.992645286424606,False,False,False,82.39992857165635,65.0,Buy,299.3999938964844
BHEL,22.0,22,10,8,0,0.0,9.52,22.35,Rising,-4.043775989163311,False,False,False,60.16431752465217,51.66666666666667,Watch,416.45001220703125
NESTLEIND,16.0,18,10,3,6,0.0,10.3,0.0,Rising,4.92448019571039,False,False,True,69.9326856493553,44.166666666666664,Avoid,1493.5999755859375
MEDANTA,12.0,15,10,8,6,0.0,9.46,16.89,Rising,1.59135820591636,False,False,True,75.48495312699167,42.5,Avoid,1353.4000244140625
KERNEX,10.0,22,10,1,6,0.0,2.48,0.05,Stable,4.3040426440023705,False,True,False,65.48218068161941,40.833333333333336,Avoid,2195.60009765625
SHAILY,4.0,18,10,8,6,0.0,18.18,14.84,Declining,6.3292519935645775,False,False,True,44.901421297750794,38.333333333333336,Avoid,2884.5
RRKABEL,12.0,18,10,6,0,0.0,10.68,11.87,Rising,1.1855734913177152,False,False,False,77.27925335650352,38.333333333333336,Avoid,2432.39990234375
EVEREADY,8.0,18,10,1,6,0.0,5.44,2.84,Stable,3.180909257400133,False,False,True,61.72777093624041,35.833333333333336,Avoid,363.29998779296875
IIFLCAPS,6.0,15,10,6,6,0.0,15.34,4.72,Stable,1.7203079980857572,False,False,True,56.22296041746886,35.833333333333336,Avoid,342.95001220703125
FINEORG,8.0,12,10,5,6,0.0,4.27,11.72,Stable,-2.9440724694761666,False,False,True,60.4231069648731,34.166666666666664,Avoid,4928.5
KRISHANA,12.0,18,10,1,0,0.0,0.37,0.03,Rising,2.42423807235963,False,False,False,75.92563350819587,34.166666666666664,Avoid,143.64999389648438
COSMOFIRST,6.0,18,10,1,6,0.0,2.4,1.49,Rising,2.7462856320528584,False,False,True,58.54835866477111,34.166666666666664,Avoid,865.4500122070312
DATAPATTNS,12.0,11,10,6,0,0.0,12.5,11.98,Rising,15.459634932431676,False,False,False,73.5639612257229,32.5,Avoid,4782.7998046875
WSTCSTPAPR,12.0,11,10,5,0,0.0,2.59,13.62,Rising,4.323040380047516,False,False,False,70.48306412389097,31.666666666666664,Avoid,549.0
BOSCHLTD,4.0,12,10,6,6,0.0,7.1,15.17,Stable,1.0946241790318556,False,False,True,39.78480050441065,31.666666666666664,Avoid,41560.0
INGERRAND,4.0,15,10,3,6,0.0,1.28,8.96,Rising,-2.9185999882442526,False,False,True,53.90918926464943,31.666666666666664,Avoid,4540.39990234375
RPTECH,4.0,12,10,5,6,0.0,3.27,12.68,Declining,-2.044705824190496,False,False,True,42.092942726573476,30.833333333333336,Avoid,744.9500122070312
APOLLO,8.0,15,10,1,0,0.0,7.59,1.71,Declining,1.6315261294127748,False,False,False,64.08058321395842,28.333333333333332,Avoid,404.8999938964844
FAIRCHEMOR,8.0,15,10,1,0,0.0,6.34,2.8,Rising,5.099036196333073,False,False,False,60.24501501984102,28.333333333333332,Avoid,736.7999877929688
HONASA,6.0,9,10,8,0,0.0,13.64,21.58,Stable,-2.8610959439276384,False,False,False,58.178762946986105,27.500000000000004,Avoid,456.6499938964844
DIVGIITTS,4.0,9,10,8,0,0.0,1.86,26.16,Stable,0.8598700197385956,False,False,False,52.24634913172509,25.833333333333336,Avoid,950.0999755859375
DATAMATICS,9.0,9,10,1,0,0.0,0.5,0.1,Declining,-1.9589416053807707,False,False,False,58.87671787743377,24.166666666666668,Avoid,833.2999877929688
GANESHHOU,10.0,5,10,1,0,0.0,0.63,0.33,Declining,-2.40293003852734,False,False,False,69.03466412542494,21.666666666666668,Avoid,814.3499755859375
SUYOG,4.0,9,10,1,0,0.0,0.67,0.0,Declining,-0.7168695930814262,False,False,False,39.239303154091175,20.0,Avoid,851.75
