symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
VIJAYA,52.0,18,10,8,6,0.0,13.38,29.93,Rising,3.047386922443307,False,False,True,73.65769758936219,78.33333333333333,Strong Buy,1352.5999755859375
BANSALWIRE,52.0,22,10,5,0,0.0,0.88,17.06,Rising,7.0788106238614645,False,False,False,84.10975269660378,74.16666666666667,Buy,340.3500061035156
LOVABLE,52.0,22,10,1,0,0.0,0.0,0.01,Rising,7.226818045158767,False,False,False,89.65483860558669,70.83333333333334,Buy,80.2699966430664
APTUS,36.0,18,10,8,6,0.0,30.34,29.43,Rising,6.147694383720359,False,False,True,78.48156213208036,65.0,Buy,278.8500061035156
PANAMAPET,44.0,15,10,3,0,0.0,11.28,0.67,Declining,-10.330493007895791,False,False,False,89.01481276367699,60.0,Watch,420.54998779296875
SANGAMIND,36.0,18,10,1,6,0.0,2.4,0.09,Rising,1.624500495814507,False,False,True,72.38841833363368,59.166666666666664,Watch,544.25
MODTHREAD,36.0,18,10,3,0,0.0,0.0,10.7,Rising,14.440097808518338,False,False,False,93.42245176970985,55.833333333333336,Watch,49.77000045776367
VARROC,36.0,15,10,5,0,0.0,4.45,11.35,Stable,4.3435217218342315,False,False,False,76.95200174478104,55.00000000000001,Watch,633.0
WSTCSTPAPR,26.0,18,10,5,6,0.0,3.24,13.11,Rising,7.536724119432137,False,False,True,84.23619100306576,54.166666666666664,Watch,534.3499755859375
SOLARINDS,18.0,18,10,5,6,0.0,6.59,12.89,Rising,2.573105832007472,False,False,True,75.15650933074043,47.5,Avoid,18696.0
MOLDTKPAC,12.0,18,10,8,6,0.0,9.69,20.95,Rising,3.5632019680279736,False,False,True,75.47147885143856,45.0,Avoid,719.3499755859375
MANORAMA,24.0,18,10,1,0,0.0,2.89,3.0,Stable,6.136193558622827,False,False,False,66.35103751528058,44.166666666666664,Avoid,1655.300048828125
GHCLTEXTIL,12.0,18,10,5,6,0.0,13.44,5.01,Rising,3.5224433342642802,False,False,True,72.0868561383845,42.5,Avoid,99.62999725341797
KSL,16.0,22,10,3,0,0.0,1.82,11.14,Rising,6.686472506096308,False,False,False,67.66225996583205,42.5,Avoid,879.9500122070312
ALKEM,8.0,18,10,8,6,0.0,10.15,21.39,Rising,2.6066132449111157,False,False,True,61.990141717458854,41.66666666666667,Avoid,5570.0
IPCALAB,12.0,22,10,3,0,0.0,10.63,0.0,Rising,4.676923076923067,False,False,False,80.4987655363059,39.166666666666664,Avoid,1701.0
AUBANK,4.0,18,10,8,6,0.0,37.27,31.3,Rising,-2.8251409035994546,False,False,True,43.70764906239229,38.333333333333336,Avoid,1037.050048828125
THYROCARE,10.0,18,10,8,0,0.0,5.37,21.0,Rising,-1.6296626474260223,False,False,False,66.79451993875749,38.333333333333336,Avoid,549.2999877929688
RBLBANK,4.0,15,10,8,6,0.0,7.88,17.69,Stable,-2.121734586659807,False,False,True,43.55743864145432,35.833333333333336,Avoid,369.04998779296875
SANDHAR,10.0,18,10,5,0,0.0,0.77,17.39,Stable,2.884620690760653,False,False,False,68.23622941137151,35.833333333333336,Avoid,716.9000244140625
NEOGEN,16.0,9,10,8,0,0.0,4.29,21.67,Rising,4.819338090524128,False,False,False,68.82473176183113,35.833333333333336,Avoid,2024.9000244140625
USHAMART,4.0,15,10,8,6,0.0,14.77,14.81,Stable,6.676686757952099,False,False,True,49.069017923323024,35.833333333333336,Avoid,496.8999938964844
BHARATSE,10.0,15,10,1,6,0.0,0.15,0.21,Stable,2.6490749116867773,False,False,True,69.55598371221376,35.0,Avoid,189.8699951171875
SOMANYCERA,4.0,15,10,6,6,0.0,1.34,21.64,Rising,4.5739423282933345,False,False,True,50.7248872026679,34.166666666666664,Avoid,533.8499755859375
ASTERDM,4.0,18,10,8,0,0.0,17.18,27.57,Stable,1.9163310076747875,False,False,False,45.33052684782464,33.33333333333333,Avoid,784.4500122070312
