symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
DCBBANK,52.0,18,10,8,6,0.0,13.48,32.28,Declining,3.59904019736923,False,False,True,81.5927558124274,78.33333333333333,Strong Buy,194.3000030517578
NAVINFLUOR,52.0,18,10,8,0,0.0,23.73,28.46,Rising,14.350504298382184,False,False,False,83.63597245541435,73.33333333333333,Buy,8446.5
STOVEKRAFT,52.0,18,10,1,0,0.0,1.22,7.09,Rising,0.0,False,False,False,88.13900395695529,67.5,Buy,801.2000122070312
AJANTPHARM,12.0,18,10,8,6,0.0,7.68,21.8,Stable,1.17528279302348,False,False,True,80.30188427225964,45.0,Avoid,3474.10009765625
AUBANK,10.0,18,10,8,6,0.0,35.98,32.81,Declining,3.86708661432007,False,False,True,67.71413172929785,43.333333333333336,Avoid,1087.800048828125
AIAENG,10.0,18,10,8,6,0.0,16.87,22.1,Stable,5.7806465363756,False,False,True,66.48071226336876,43.333333333333336,Avoid,4827.2998046875
RACLGEAR,18.0,18,10,3,0,0.0,9.27,3.22,Rising,18.984904728881745,False,False,False,77.04209290054638,40.833333333333336,Avoid,1481.5999755859375
APOLLOHOSP,6.0,15,10,8,6,0.0,41.49,23.72,Rising,-0.7788161993769416,False,False,True,57.997643678903174,37.5,Avoid,8918.0
PANAMAPET,20.0,12,10,3,0,0.0,11.72,0.67,Declining,14.997707677063454,False,False,False,54.95968564096887,37.5,Avoid,500.70001220703125
IDEAFORGE,8.0,15,10,5,6,0.0,8.27,10.98,Stable,4.673754491499915,False,False,True,61.29729145196994,36.666666666666664,Avoid,916.0
BIOCON,4.0,15,10,8,6,0.0,8.14,23.33,Rising,3.8203831590037263,False,False,True,44.22333670153116,35.833333333333336,Avoid,441.6000061035156
INNOVACAP,4.0,15,10,6,6,0.0,0.34,19.92,Declining,-0.5466440987775489,False,False,True,48.9324072162338,34.166666666666664,Avoid,964.25
CGCL,4.0,18,10,8,0,0.0,8.21,18.42,Declining,3.6664036641054665,False,False,False,38.095232795358456,33.33333333333333,Avoid,240.89999389648438
WELSPUNLIV,4.0,12,10,5,6,0.0,5.21,11.38,Stable,2.8536596630580835,False,False,True,45.12085920216675,30.833333333333336,Avoid,160.38999938964844
ANANDRATHI,4.0,12,10,5,6,0.0,6.37,10.4,Stable,-0.0343290945631014,False,False,True,45.71174048282654,30.833333333333336,Avoid,2038.5999755859375
BLKASHYAP,6.0,18,10,1,0,0.0,0.26,0.17,Stable,5.012115768922731,False,False,False,57.2324726027689,29.166666666666668,Avoid,56.36000061035156
SUYOG,4.0,12,10,1,6,0.0,0.67,0.0,Declining,-2.677895764504068,False,False,True,46.445556557147746,27.500000000000004,Avoid,837.7000122070312
GOODLUCK,4.0,15,10,1,0,0.0,2.48,6.5,Rising,-1.0675420871087304,False,False,False,42.318457949371,25.0,Avoid,1501.300048828125
GALAPREC,4.0,15,10,1,0,0.0,1.3,5.78,Declining,7.940430241985497,False,False,False,41.72127604642595,25.0,Avoid,1137.800048828125
SILVERTUC,4.0,9,10,1,0,0.0,0.48,0.0,Stable,-3.369833995349092,False,False,False,34.457051651125795,20.0,Avoid,194.99000549316406
INDNIPPON,4.0,9,10,1,0,0.0,0.33,0.22,Stable,-0.2671011245172994,False,False,False,41.68439509408783,20.0,Avoid,1157.5
