symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
TORNTPHARM,20,30,10,10,6,0.0,16.18,8.96,Stable →,5.660686170428431,False,False,True,75.26479504480577,63.33333333333333,👀 Watch,4517.10009765625
NIVABUPA,28,25,10,10,0,0.0,10.6,16.49,Rising ↑,7.689355693790079,False,False,False,96.14688026186589,60.83333333333333,👀 Watch,84.30999755859375
ENDURANCE,28,25,10,8,0,0.0,13.14,9.77,Rising ↑,11.97290432189626,False,False,False,76.40742817496334,59.166666666666664,👀 Watch,2628.89990234375
ACI,17,25,10,10,6,0.0,11.09,25.83,Rising ↑,0.3458855370828795,False,False,True,66.130441860343,56.666666666666664,👀 Watch,623.75
JKPAPER,25,25,10,6,0,0.0,11.59,6.15,Rising ↑,5.654524212424095,False,False,False,80.04140269392023,55.00000000000001,👀 Watch,391.45001220703125
TEXINFRA,25,20,10,2,6,0.0,1.51,2.28,Rising ↑,-0.28818004491888427,False,False,True,84.29909000168375,52.5,👀 Watch,103.80000305175781
BIOCON,22,20,10,10,0,0.0,7.52,24.01,Rising ↑,6.0285165531653195,False,False,False,78.71652325891557,51.66666666666667,👀 Watch,390.45001220703125
PPAP,28,20,10,2,0,0.0,5.66,0.0,Rising ↑,19.258081998129263,False,False,False,80.29729943536346,50.0,👀 Watch,240.14999389648438
JSWINFRA,22,25,10,2,0,0.0,6.92,2.43,Rising ↑,5.449543524225908,False,False,False,77.96885465056414,49.166666666666664,⚠️ Avoid,287.3500061035156
VTL,11,22,10,8,6,0.0,5.69,16.01,Rising ↑,-4.779492801248397,False,True,False,57.69962019386736,47.5,⚠️ Avoid,605.6500244140625
INSPIRISYS,20,25,10,2,0,0.0,0.0,0.0,Rising ↑,4.850272592536475,False,False,False,76.95705975551932,47.5,⚠️ Avoid,92.08999633789062
DLINKINDIA,20,25,10,2,0,0.0,1.26,0.01,Rising ↑,8.654615907831854,False,False,False,76.18480951883015,47.5,⚠️ Avoid,477.70001220703125
SMSPHARMA,17,25,10,2,0,0.0,0.31,3.02,Stable →,4.108743498535872,False,False,False,68.95669262032722,45.0,⚠️ Avoid,419.3500061035156
DICIND,8,25,10,2,6,0.0,0.0,0.0,Rising ↑,2.765643319393818,False,False,True,23.436196830692243,42.5,⚠️ Avoid,540.6500244140625
TIIL,17,20,10,2,0,0.0,0.4,6.85,Rising ↑,3.1092658598961487,False,False,False,67.54344326577785,40.833333333333336,⚠️ Avoid,2580.0
CREST,8,20,10,2,0,0.0,1.71,0.0,Rising ↑,2.193457164296664,False,False,False,54.70451195740027,33.33333333333333,⚠️ Avoid,375.04998779296875
