symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MCX,6.0,15,10,8,12,0.0,29.85,50.8,Declining,-2.690910570549243,False,True,True,58.18087389717827,42.5,Avoid,3211.199951171875
ANANDRATHI,12.0,15,10,5,6,0.0,6.37,10.4,Rising,1.1739820402255408,False,False,True,72.25379323803483,40.0,Avoid,2206.199951171875
HYUNDAI,6.0,22,10,3,6,0.0,3.28,11.65,Stable,-2.26757369614512,False,False,True,57.83394535817381,39.166666666666664,Avoid,2155.0
SANSERA,8.0,15,10,8,6,0.0,21.52,31.04,Declining,-3.3277332559608186,False,False,True,61.68029640979127,39.166666666666664,Avoid,3971.199951171875
MATRIMONY,6.0,18,10,6,6,0.0,19.2,5.17,Rising,3.422205412324275,False,False,True,58.261795390322625,38.333333333333336,Avoid,533.4000244140625
AEGISLOG,12.0,18,10,6,0,0.0,19.54,3.6,Rising,2.813750637997736,False,False,False,70.96817817098862,38.333333333333336,Avoid,1381.199951171875
VARROC,10.0,12,10,5,6,0.0,4.29,11.18,Stable,1.399809346944214,False,False,True,65.67641002258163,35.833333333333336,Avoid,851.1500244140625
IPCALAB,4.0,15,10,8,6,0.0,10.72,37.04,Rising,-1.0249161800174433,False,False,True,44.70532041231573,35.833333333333336,Avoid,1950.699951171875
APARINDS,4.0,15,10,8,6,0.0,11.36,24.88,Stable,-1.1977780349496592,False,False,True,54.16629073993208,35.833333333333336,Avoid,17075.0
HONASA,4.0,15,10,8,6,0.0,13.64,21.58,Stable,-0.3715104649931855,False,False,True,39.2077523203099,35.833333333333336,Avoid,469.29998779296875
IOLCP,16.0,15,10,1,0,0.0,4.87,0.43,Declining,-7.9742637920895865,False,False,False,65.10988461131065,35.0,Avoid,194.57000732421875
AGARWALEYE,6.0,12,10,8,6,0.0,57.97,7.72,Declining,-1.6935978197962331,False,False,True,59.1805934924286,35.0,Avoid,505.0
WELCORP,12.0,12,10,8,0,0.0,14.61,19.96,Rising,-12.690407099165457,False,False,False,71.67295255271333,35.0,Avoid,2424.5
TATVA,9.0,15,10,1,6,0.0,3.93,3.11,Stable,-0.6275586923832455,False,False,True,55.95827333547969,34.166666666666664,Avoid,1646.800048828125
KINGFA,8.0,12,10,5,6,0.0,7.74,8.79,Rising,-5.435568044961858,False,False,True,64.79603273973876,34.166666666666664,Avoid,5889.0
GLENMARK,4.0,12,10,8,6,0.0,20.89,18.6,Stable,-0.20703933747412417,False,False,True,48.365552488477135,33.33333333333333,Avoid,2410.0
MBAPL,11.0,12,10,1,6,0.0,0.67,0.01,Declining,-0.8560729839632186,False,False,True,53.95006953895749,33.33333333333333,Avoid,159.82000732421875
KANPRPLA,10.0,18,10,1,0,0.0,0.0,1.67,Rising,5.62177565627191,False,False,False,65.19656925194182,32.5,Avoid,265.8500061035156
TREL,8.0,12,10,1,6,0.0,5.85,1.34,Stable,0.14820643151745028,False,False,True,61.03636166286769,30.833333333333336,Avoid,27.030000686645508
PRICOLLTD,4.0,9,10,8,6,0.0,13.95,11.79,Stable,-0.13408420707531343,False,False,True,35.01575042584171,30.833333333333336,Avoid,744.7999877929688
SUDARSCHEM,10.0,9,10,8,0,0.0,8.48,26.41,Rising,-5.038429469704453,False,False,False,68.45087119172484,30.833333333333336,Avoid,1198.699951171875
MARKSANS,8.0,12,10,6,0,0.0,17.47,6.19,Declining,-4.222149499743544,False,False,False,60.12585121366204,30.0,Avoid,316.45001220703125
POLICYBZR,4.0,8,10,8,6,0.0,37.29,40.42,Stable,1.5055541992187393,False,False,True,36.05007385820672,30.0,Avoid,1827.0999755859375
BEPL,7.0,12,10,1,6,0.0,1.39,0.0,Declining,-6.469002356680942,False,False,True,54.35922088561313,30.0,Avoid,124.91999816894531
DIVGIITTS,8.0,9,10,8,0,0.0,1.86,26.16,Declining,-2.3230662988573347,False,False,False,64.80315835436922,29.166666666666668,Avoid,1119.699951171875
SSWL,4.0,18,10,3,0,0.0,8.6,3.15,Declining,-6.303537988707031,False,False,False,44.107568210433996,29.166666666666668,Avoid,350.04998779296875
