symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
AADHARHFC,52.0,22,10,5,0,0.0,6.13,9.15,Rising,5.348187488710776,False,False,False,76.04208857450365,74.16666666666667,Buy,515.0999755859375
GABRIEL,52.0,22,10,5,0,0.0,6.51,12.8,Rising,4.457818495094501,False,False,False,71.8081196584346,74.16666666666667,Buy,1197.4000244140625
BANSWRAS,52.0,22,10,1,0,0.0,7.91,0.0,Stable,3.515883595764402,False,False,False,76.24513141633429,70.83333333333334,Buy,137.7899932861328
COMSYN,52.0,15,10,1,6,0.0,0.17,0.09,Declining,-4.349094377809559,False,False,True,91.62850106046298,70.0,Buy,163.41000366210938
TARIL,52.0,18,10,3,0,0.0,8.33,1.77,Rising,12.685156491799887,False,False,False,89.8397167405793,69.16666666666667,Buy,357.54998779296875
BHAGCHEM,52.0,15,10,1,0,0.0,0.14,3.02,Rising,7.374663251157165,False,False,False,89.98126091502057,65.0,Buy,279.260009765625
INDUSINDBK,26.0,15,10,8,6,0.0,28.57,40.13,Rising,1.5270038377194872,False,False,True,76.6113639801109,54.166666666666664,Watch,947.4500122070312
RCF,26.0,18,10,1,6,0.0,2.6,0.39,Rising,6.086481240964492,False,False,True,75.76185032901202,50.83333333333333,Watch,136.64999389648438
HAPPYFORGE,18.0,18,10,5,6,0.0,1.73,16.48,Rising,8.197932053175784,False,False,True,83.93600077403414,47.5,Avoid,1465.0
ITI,18.0,22,10,1,6,0.0,0.0,0.06,Rising,3.5459858184030635,False,False,True,89.23361670271933,47.5,Avoid,312.45001220703125
BERGEPAINT,18.0,22,10,5,0,0.0,4.68,11.71,Rising,6.026181425054489,False,False,False,91.16419699070386,45.83333333333333,Avoid,550.7000122070312
TIMKEN,12.0,18,10,8,6,0.0,6.96,30.63,Rising,4.794631597035814,False,False,True,73.29229104185224,45.0,Avoid,3689.39990234375
PGIL,12.0,18,10,8,6,0.0,6.48,18.8,Rising,5.817450832831517,False,False,True,73.38487044223587,45.0,Avoid,1793.5
GLOSTERLTD,12.0,22,10,3,6,0.0,0.0,14.36,Rising,2.695165936563604,False,False,True,75.79213344960979,44.166666666666664,Avoid,699.2000122070312
ABCAPITAL,12.0,18,10,6,6,0.0,7.01,13.71,Rising,2.091249710530585,False,False,True,72.39446214654242,43.333333333333336,Avoid,375.8999938964844
BHEL,12.0,22,10,8,0,0.0,7.23,23.93,Stable,8.227765312215496,False,False,False,70.97978928959797,43.333333333333336,Avoid,414.3500061035156
ROSSARI,18.0,18,10,6,0,0.0,2.18,18.21,Rising,9.657873785740478,False,False,False,85.83979345448708,43.333333333333336,Avoid,560.9000244140625
SCHAEFFLER,12.0,18,10,6,6,0.0,4.25,16.32,Rising,7.14391652628219,False,False,True,71.97554247832797,43.333333333333336,Avoid,4329.89990234375
VENUSPIPES,18.0,18,10,6,0,0.0,2.71,17.49,Rising,8.186970960658613,False,False,False,85.01912082533562,43.333333333333336,Avoid,1546.0999755859375
LICI,12.0,22,10,1,6,0.0,0.33,1.09,Rising,8.491491410622153,False,False,True,82.63620707224202,42.5,Avoid,440.1499938964844
KENNAMET,12.0,18,10,3,6,0.0,0.35,14.04,Rising,0.5767730997827014,False,False,True,74.49144076647141,40.833333333333336,Avoid,2999.300048828125
ADOR,12.0,18,10,3,6,0.0,0.37,12.63,Rising,3.2772944460601083,False,False,True,73.85908001047731,40.833333333333336,Avoid,1216.4000244140625
SURYODAY,12.0,18,10,3,6,0.0,5.23,5.72,Rising,1.86165394124429,False,False,True,70.6846698353943,40.833333333333336,Avoid,175.08999633789062
ELGIEQUIP,6.0,18,10,8,6,0.0,22.2,9.08,Stable,0.648819363704467,False,False,True,57.47524662531151,40.0,Avoid,612.75
VHL,12.0,18,10,1,6,0.0,0.05,0.07,Rising,5.692674952353816,False,False,True,78.68350554917718,39.166666666666664,Avoid,3674.300048828125
RPPL,14.0,22,10,1,0,0.0,0.0,0.0,Rising,-1.580833062939191,False,False,False,60.469861861296906,39.166666666666664,Avoid,19.299999237060547
CENTENKA,10.0,18,10,3,6,0.0,2.07,11.04,Rising,5.2964114218821745,False,False,True,66.72378947199242,39.166666666666664,Avoid,524.8499755859375
AUROPHARMA,4.0,18,10,8,6,0.0,15.24,25.82,Rising,6.35517978391571,False,False,True,53.46820733767227,38.333333333333336,Avoid,1497.800048828125
INDOAMIN,12.0,22,10,1,0,0.0,0.02,0.0,Rising,9.31312446346746,False,False,False,82.09568211232204,37.5,Avoid,143.5500030517578
BHARATSE,10.0,18,10,1,6,0.0,0.15,0.21,Stable,4.787199366681305,False,False,True,67.75381902272866,37.5,Avoid,191.30999755859375
JBMA,12.0,22,10,1,0,0.0,1.97,0.1,Rising,6.439338619354906,False,False,False,84.90696960733378,37.5,Avoid,727.2999877929688
SCI,6.0,18,10,3,6,0.0,8.98,2.49,Rising,0.4505209642749364,False,False,True,57.763845898450164,35.833333333333336,Avoid,312.1499938964844
SOLARINDS,8.0,12,10,5,6,0.0,6.59,12.89,Stable,4.4857324767031415,False,False,True,61.791047569729315,34.166666666666664,Avoid,18052.0
GOODLUCK,12.0,18,10,1,0,0.0,1.56,4.99,Rising,7.491321318536426,False,False,False,78.9709292298258,34.166666666666664,Avoid,1423.4000244140625
SPECIALITY,12.0,18,10,1,0,0.0,0.48,0.0,Rising,10.107869308203199,False,False,False,72.50099569480531,34.166666666666664,Avoid,118.41000366210938
JINDWORLD,12.0,18,10,1,0,0.0,0.16,0.0,Stable,7.631052699524865,False,False,False,93.57904995601922,34.166666666666664,Avoid,32.439998626708984
ZYDUSWELL,6.0,12,10,6,6,0.0,3.17,18.87,Declining,2.6033782564382157,False,False,True,57.72080933526384,33.33333333333333,Avoid,512.3499755859375
SAKAR,4.0,18,10,6,0,0.0,12.94,11.32,Declining,-4.803654286010528,False,False,False,46.878745425586885,31.666666666666664,Avoid,803.5999755859375
NDLVENTURE,12.0,15,10,1,0,0.0,5.39,0.04,Rising,3.663992612128375,False,False,False,74.77746411427822,31.666666666666664,Avoid,134.38999938964844
RITCO,12.0,15,10,1,0,0.0,0.02,2.82,Rising,6.577408182594824,False,False,False,80.48552342275305,31.666666666666664,Avoid,274.6499938964844
TIIL,12.0,15,10,1,0,0.0,0.4,6.85,Rising,3.3696789175486686,False,False,False,75.61368752814047,31.666666666666664,Avoid,2616.699951171875
WHEELS,8.0,15,10,3,0,0.0,1.15,9.64,Stable,-3.4015267708678465,False,False,False,60.0522992119255,30.0,Avoid,1553.4000244140625
KRN,4.0,15,10,5,0,0.0,8.37,8.64,Declining,-1.6560548430035849,False,False,False,53.373170446528626,28.333333333333332,Avoid,1235.199951171875
SUVEN,4.0,18,10,1,0,0.0,0.91,4.62,Stable,-0.6114485303555739,False,False,False,50.49208959983468,27.500000000000004,Avoid,268.20001220703125
OMAXAUTO,4.0,15,10,1,0,0.0,0.36,0.0,Declining,-2.6880564911871963,False,False,False,43.62706986452142,25.0,Avoid,226.25999450683594
INDOTECH,4.0,15,10,1,0,0.0,0.27,0.0,Rising,0.1195573013964113,False,False,False,53.59628340860295,25.0,Avoid,2679.699951171875
PRECOT,4.0,15,10,1,0,0.0,0.0,0.0,Declining,3.107037088089948,False,False,False,27.865675070349738,25.0,Avoid,753.2999877929688
