symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
ARTEMISMED,52.0,18,10,3,0,0.0,12.28,2.4,Rising,5.500671017705683,False,False,False,93.25175734079093,69.16666666666667,Buy,357.70001220703125
UNIDT,52.0,18,10,1,0,0.0,0.42,0.01,Rising,8.663012075598653,False,False,False,82.47448255746676,67.5,Buy,241.7100067138672
MARINE,52.0,15,10,1,0,0.0,1.12,0.41,Rising,-0.4930225717056702,False,False,False,78.97632573231492,65.0,Buy,413.75
AETHER,26.0,18,10,5,0,0.0,7.42,10.49,Rising,7.770189455420917,False,False,False,82.63918275211564,49.166666666666664,Avoid,1767.0
NAVINFLUOR,10.0,18,10,8,6,0.0,23.73,28.46,Stable,1.1547752312496273,False,False,True,66.03460537773813,43.333333333333336,Avoid,8584.5
APLAPOLLO,8.0,18,10,8,6,0.0,35.12,18.58,Stable,1.5405002985296568,False,False,True,64.11832225311254,41.66666666666667,Avoid,2214.699951171875
MAZDA,24.0,15,10,1,0,0.0,0.07,0.05,Rising,10.299328288737875,False,False,False,51.14003604565147,41.66666666666667,Avoid,280.04998779296875
MOTHERSON,6.0,18,10,8,6,0.0,12.87,20.59,Stable,1.7187422434568722,False,False,True,59.216477113381096,40.0,Avoid,165.7100067138672
SHRIPISTON,12.0,18,10,6,0,0.0,8.39,16.0,Stable,5.280892475896759,False,False,False,76.82828386187217,38.333333333333336,Avoid,4746.7998046875
MBAPL,12.0,15,10,1,6,0.0,1.03,0.07,Declining,4.795973486761551,False,False,True,70.98525268376396,36.666666666666664,Avoid,168.47000122070312
ANDHRSUGAR,8.0,18,10,1,6,0.0,2.86,0.0,Rising,0.43158280222039824,False,False,True,60.80521358714319,35.833333333333336,Avoid,95.41000366210938
OCCLLTD,14.0,18,10,1,0,0.0,0.27,4.75,Rising,8.73540952482923,False,False,False,64.49686191518542,35.833333333333336,Avoid,167.6699981689453
NEOGEN,9.0,15,10,8,0,0.0,4.51,23.43,Stable,1.0763582429945018,False,False,False,55.715218759929044,35.0,Avoid,2385.199951171875
VADILALIND,12.0,18,10,1,0,0.0,1.02,1.26,Stable,1.6115981119352751,False,False,False,82.30851559145962,34.166666666666664,Avoid,7534.5
AYMSYNTEX,12.0,18,10,1,0,0.0,3.62,0.48,Declining,1.942086348181049,False,False,False,70.50639490143817,34.166666666666664,Avoid,293.95001220703125
BOSCHLTD,4.0,15,10,6,6,0.0,7.1,15.17,Declining,1.4401345527173426,False,False,True,50.35126102950016,34.166666666666664,Avoid,48250.0
CUB,4.0,12,10,8,6,0.0,18.65,44.84,Stable,-3.988250199973653,False,False,True,45.99576935454889,33.33333333333333,Avoid,225.57000732421875
ARVIND,4.0,12,10,8,6,0.0,15.88,22.78,Declining,1.949679739670973,False,False,True,34.34765342130884,33.33333333333333,Avoid,549.0499877929688
CRAFTSMAN,7.0,9,10,8,6,0.0,17.28,32.9,Declining,-2.4622932945665976,False,False,True,49.56580502902382,33.33333333333333,Avoid,10735.0
TNPETRO,12.0,15,10,3,0,0.0,11.11,0.0,Rising,1.979276142278641,False,False,False,72.85707483444142,33.33333333333333,Avoid,132.92999267578125
ADOR,8.0,18,10,3,0,0.0,1.05,10.47,Stable,3.9647297026166317,False,False,False,62.18754627572931,32.5,Avoid,1638.9000244140625
MAWANASUG,12.0,15,10,1,0,0.0,0.45,0.06,Rising,19.282585117468344,False,False,False,81.22495046154347,31.666666666666664,Avoid,149.63999938964844
FINEORG,4.0,12,10,5,6,0.0,4.27,11.72,Declining,-1.2913875133508057,False,False,True,45.393973547253616,30.833333333333336,Avoid,5083.0
JGCHEM,8.0,18,10,1,0,0.0,3.21,0.0,Rising,0.5209723141134104,False,False,False,62.34848022907325,30.833333333333336,Avoid,620.0999755859375
RBA,4.0,9,10,8,6,0.0,9.25,39.62,Stable,-2.8460397497699685,False,False,True,38.77865646491951,30.833333333333336,Avoid,92.51000213623047
PANACHE,4.0,15,10,1,6,0.0,0.0,0.0,Rising,0.9615384615384581,False,False,True,35.17115431055301,30.0,Avoid,525.0
YASHO,4.0,15,10,1,6,0.0,5.74,2.21,Stable,7.3065042642935785,False,True,False,52.88832818302951,30.0,Avoid,4234.10009765625
SIGMA,10.0,15,10,1,0,0.0,0.0,0.02,Declining,-2.459362173783619,False,False,False,67.22626720735289,30.0,Avoid,45.61000061035156
RBZJEWEL,6.0,18,10,1,0,0.0,0.03,0.01,Stable,5.310040825145568,False,False,False,57.772061764313776,29.166666666666668,Avoid,180.8699951171875
BALRAMCHIN,4.0,12,10,8,0,0.0,9.33,29.09,Rising,3.3375970110846476,False,False,False,54.92352278188734,28.333333333333332,Avoid,685.7999877929688
ARIES,4.0,18,10,1,0,0.0,3.13,0.02,Stable,2.824245132469372,False,False,False,41.02119325732671,27.500000000000004,Avoid,473.29998779296875
ORIENTBELL,4.0,18,10,1,0,0.0,0.21,0.03,Declining,3.8211693966249793,False,False,False,32.123358281749134,27.500000000000004,Avoid,407.54998779296875
AVADHSUGAR,6.0,15,10,1,0,0.0,1.47,0.27,Rising,8.729781349079024,False,False,False,59.64647920206821,26.666666666666668,Avoid,796.5
BIRLACABLE,16.0,5,10,1,0,0.0,0.02,0.01,Stable,-6.837161398419722,False,False,False,45.57052326641487,26.666666666666668,Avoid,362.45001220703125
SUNDRMFAST,4.0,9,10,8,0,0.0,11.4,22.3,Stable,-2.3604438813748296,False,False,False,21.92921949236154,25.833333333333336,Avoid,1178.9000244140625
NITINSPIN,4.0,5,10,5,6,0.0,1.92,14.68,Stable,0.2537635599125343,False,False,True,17.236650737585705,25.0,Avoid,612.3499755859375
HEG,4.0,12,10,1,0,0.0,0.0,0.0,Stable,-0.7593347515649662,False,False,False,37.94667440141048,22.5,Avoid,235.25
ASIANENE,4.0,12,10,1,0,0.0,1.39,0.27,Declining,0.8790072388831449,False,False,False,48.80005385419274,22.5,Avoid,487.75
KALYANIFRG,4.0,9,10,1,0,0.0,0.0,0.0,Stable,3.4400409039567093,False,False,False,52.66340756835053,20.0,Avoid,974.25
DIFFNKG,4.0,9,10,1,0,0.0,0.72,8.42,Stable,-3.062712748520169,False,False,False,30.381609322006675,20.0,Avoid,430.45001220703125
AKSHARCHEM,4.0,9,10,1,0,0.0,0.0,0.06,Rising,-3.95714117655539,False,False,False,46.9072119183543,20.0,Avoid,394.3999938964844
RANASUG,4.0,5,10,1,0,0.0,0.0,0.0,Rising,1.621999557731857,False,False,False,30.36324623005035,16.666666666666664,Avoid,14.40999984741211
