symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
MINDACORP,48.0,15,10,8,6,0.0,9.3,17.87,Declining,-4.816357914826186,False,False,True,64.95949694870323,72.5,Buy,707.5
OAL,52.0,11,10,1,0,0.0,0.02,0.0,Rising,19.811886328079197,False,False,False,90.52018531127044,61.66666666666667,Watch,401.25
BALRAMCHIN,24.0,18,10,8,0,0.0,9.33,29.09,Rising,-12.090992432786141,False,False,False,49.7663088838338,50.0,Watch,674.3499755859375
HINDCOPPER,26.0,18,10,3,0,0.0,5.96,4.84,Rising,-0.7230830154441481,False,False,False,57.433723398031624,47.5,Avoid,556.0499877929688
WABAG,18.0,22,10,6,0,0.0,18.25,6.33,Rising,4.732987565306046,False,False,False,71.20537663737123,46.666666666666664,Avoid,2155.300048828125
MEDANTA,12.0,15,10,8,6,0.0,9.46,16.89,Stable,3.60034618663323,False,False,True,78.26030930439862,42.5,Avoid,1458.9000244140625
STEELCAS,26.0,12,10,1,0,0.0,0.29,2.55,Declining,-4.19571168061752,False,False,False,70.73385927936538,40.833333333333336,Avoid,343.6499938964844
SHYAMMETL,8.0,18,10,5,6,0.0,2.97,13.75,Declining,4.384030170765563,False,False,True,64.44119715971559,39.166666666666664,Avoid,1040.5
CRAFTSMAN,4.0,18,10,8,6,0.0,17.28,32.9,Declining,-1.4171460642626643,False,False,True,43.52731112217037,38.333333333333336,Avoid,10539.0
HIRECT,12.0,19,10,3,0,0.0,6.84,3.22,Stable,-2.471837842808311,False,False,False,71.75495610613163,36.666666666666664,Avoid,1246.800048828125
ARMANFIN,18.0,12,10,1,0,0.0,3.08,4.85,Declining,0.2382075566541797,False,False,False,56.38710749836373,34.166666666666664,Avoid,1977.800048828125
JAYNECOIND,12.0,18,10,1,0,0.0,1.32,0.78,Rising,9.126817916209419,False,False,False,84.87480763045929,34.166666666666664,Avoid,102.2300033569336
SMCGLOBAL,6.0,18,10,1,6,0.0,2.14,0.0,Stable,-2.3049367441075774,False,False,True,55.745225317458605,34.166666666666664,Avoid,79.26000213623047
ABB,4.0,15,10,5,6,0.0,7.67,9.89,Stable,1.7382002941569663,False,False,True,39.65767996604644,33.33333333333333,Avoid,7609.0
BAFNAPH,12.0,15,10,1,0,0.0,9.34,0.0,Rising,18.047963696278323,False,False,False,74.49398383549747,31.666666666666664,Avoid,280.6000061035156
APLLTD,4.0,12,10,6,6,0.0,4.17,15.93,Declining,1.3143363871654712,False,False,True,38.49270817753435,31.666666666666664,Avoid,824.7999877929688
THYROCARE,4.0,15,10,8,0,0.0,5.43,20.92,Declining,6.793717870246829,False,False,False,19.633065842995904,30.833333333333336,Avoid,605.2000122070312
TCIEXP,12.0,12,10,1,0,0.0,0.79,8.86,Declining,0.9547325693171738,False,False,False,71.59976687232815,29.166666666666668,Avoid,549.8499755859375
SOTL,4.0,18,10,3,0,0.0,1.02,13.18,Stable,1.6677674811860665,False,False,False,50.004652196730625,29.166666666666668,Avoid,694.9500122070312
ZYDUSLIFE,4.0,8,10,5,6,0.0,6.89,11.27,Stable,3.818728057482912,False,False,True,38.50649513972852,27.500000000000004,Avoid,1150.0
ROSSTECH,4.0,18,10,1,0,0.0,1.68,0.78,Declining,2.1688627266807536,False,False,False,38.007118412984426,27.500000000000004,Avoid,1099.949951171875
STOVEKRAFT,4.0,18,10,1,0,0.0,1.22,7.09,Rising,5.238734807579393,False,False,False,51.27487119530154,27.500000000000004,Avoid,816.5999755859375
RUBYMILLS,6.0,15,10,1,0,0.0,0.02,0.1,Stable,-2.502479175118044,False,False,False,56.06355474075119,26.666666666666668,Avoid,393.5
SHAILY,4.0,9,10,8,0,0.0,18.18,14.84,Stable,-3.334326900652984,False,False,False,14.905175918860664,25.833333333333336,Avoid,3238.300048828125
DYCL,4.0,15,10,1,0,0.0,0.67,0.98,Stable,1.1684276282305062,False,False,False,51.77894077538393,25.0,Avoid,458.8999938964844
BHARATSE,10.0,9,10,1,0,0.0,0.15,0.22,Declining,-2.397285305897112,False,False,False,66.160508906915,25.0,Avoid,224.74000549316406
ASKAUTOLTD,4.0,9,10,6,0,0.0,9.5,10.97,Stable,-4.1702223505565295,False,False,False,22.618592003222883,24.166666666666668,Avoid,617.0
JGCHEM,4.0,12,10,1,0,0.0,3.21,0.0,Declining,-3.540895522270493,False,False,False,42.69138106232918,22.5,Avoid,597.9500122070312
HESTERBIO,4.0,5,10,1,6,0.0,0.31,0.0,Stable,-2.4325636292300223,False,False,True,38.635318464014716,21.666666666666668,Avoid,2354.39990234375
SUMICHEM,4.0,9,10,3,0,0.0,3.02,9.33,Declining,-3.8691511522736532,False,False,False,36.40053777152726,21.666666666666668,Avoid,530.4500122070312
KECL,4.0,9,10,1,0,0.0,4.06,1.25,Declining,-0.19129236768672397,False,False,False,20.39730867902609,20.0,Avoid,130.44000244140625
RAJRATAN,4.0,5,10,1,0,0.0,0.83,8.35,Stable,-1.8996746784542773,False,False,False,30.224916856192642,16.666666666666664,Avoid,495.75
IRMENERGY,4.0,5,10,1,0,0.0,1.59,1.7,Stable,0.6652639551400163,False,False,False,33.25461908377626,16.666666666666664,Avoid,287.5
TATVA,4.0,5,10,1,0,0.0,3.93,3.11,Stable,-1.9531249708961695,False,False,False,13.382102254243245,16.666666666666664,Avoid,1606.4000244140625
