symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
RATNAVEER,52.0,18,10,1,0,0.0,3.53,2.0,Rising,13.023045082675754,False,False,False,91.24336929662076,67.5,Buy,199.61000061035156
SONAMLTD,50.0,12,10,1,0,0.0,0.0,0.0,Declining,1.467925641194756,False,False,False,68.22993704967062,60.83333333333333,Watch,55.9900016784668
CARYSIL,44.0,15,10,3,0,0.0,1.63,11.91,Declining,-1.3674045238730836,False,False,False,83.93337836388741,60.0,Watch,1154.0999755859375
PDSL,52.0,9,10,1,0,0.0,3.78,5.18,Declining,-1.545412675947433,False,False,False,77.09898553643939,60.0,Watch,357.5
DEEPAKFERT,26.0,18,10,6,6,0.0,10.02,14.69,Declining,1.730257650649003,False,False,True,80.81859402471673,55.00000000000001,Watch,1634.5
ASIANENE,34.0,15,10,1,0,0.0,1.39,0.27,Stable,9.422662236056656,False,False,False,65.07838422858589,50.0,Watch,383.79998779296875
MOTHERSON,10.0,22,10,8,6,0.0,12.87,20.59,Stable,2.5822889192107956,False,False,True,67.6191899888557,46.666666666666664,Avoid,148.97000122070312
ASIANPAINT,10.0,18,10,8,6,0.0,13.32,20.7,Stable,0.6611220276984131,False,False,True,67.26386499780507,43.333333333333336,Avoid,2710.199951171875
ENDURANCE,11.0,18,10,6,6,0.0,12.69,10.06,Stable,-0.6976726443268522,False,False,True,51.516565351213615,42.5,Avoid,2732.800048828125
SOLARINDS,10.0,18,10,5,6,0.0,6.39,13.36,Declining,-2.1895510632712,False,False,True,68.20587752616375,40.833333333333336,Avoid,18628.0
CAPITALSFB,7.0,18,10,8,6,0.0,0.59,27.48,Stable,-1.7046326495781527,False,False,True,49.99866467581971,40.833333333333336,Avoid,299.8500061035156
PGIL,6.0,18,10,8,6,0.0,6.82,19.16,Stable,-1.52358982802262,False,False,True,58.87147470593709,40.0,Avoid,2016.5999755859375
SAILIFE,4.0,18,10,8,6,0.0,19.65,32.71,Stable,-0.13191210027820865,False,False,True,38.57051087371819,38.333333333333336,Avoid,1287.0
AIAENG,10.0,12,10,8,6,0.0,16.87,22.1,Declining,-1.0039517248745078,False,False,True,69.33446142532281,38.333333333333336,Avoid,4634.5
NEULANDLAB,4.0,18,10,8,6,0.0,21.08,16.52,Declining,0.70972663294393,False,False,True,38.21052631578947,38.333333333333336,Avoid,18994.0
SHRIPISTON,6.0,18,10,6,6,0.0,8.21,12.16,Stable,-5.217527544309508,False,False,True,58.631676343148165,38.333333333333336,Avoid,4241.7998046875
CERA,4.0,18,10,8,6,0.0,15.42,14.07,Stable,-0.40924410207029416,False,False,True,37.49003371053699,38.333333333333336,Avoid,6205.5
SAKAR,20.0,9,10,6,0,0.0,12.13,11.37,Stable,-5.5476529160739645,False,False,False,48.78427421515772,37.5,Avoid,830.0
APOLLOHOSP,12.0,8,10,8,6,0.0,41.49,23.72,Declining,-0.9298157172463961,False,False,True,70.63922516772328,36.666666666666664,Avoid,8843.5
GLAND,8.0,12,10,8,6,0.0,8.74,30.44,Declining,-2.2276751072737633,False,False,True,60.13149574046154,36.666666666666664,Avoid,2427.10009765625
NH,4.0,18,10,5,6,0.0,9.4,9.05,Rising,2.818243490224792,False,False,True,33.86308554173785,35.833333333333336,Avoid,2054.0
MINDACORP,4.0,15,10,8,6,0.0,9.3,17.87,Stable,1.6736347310143174,False,False,True,53.84663745051519,35.833333333333336,Avoid,692.5499877929688
SANSERA,4.0,15,10,8,6,0.0,21.52,31.04,Stable,-0.6586320907358112,False,False,True,30.018416629864074,35.833333333333336,Avoid,3273.0
ZYDUSWELL,8.0,12,10,6,6,0.0,3.32,19.13,Declining,-5.555090656658923,False,False,True,61.883978008288764,35.0,Avoid,559.3499755859375
PRIVISCL,8.0,15,10,3,6,0.0,1.94,10.07,Rising,-1.382533367015848,False,False,True,64.57882180564862,35.0,Avoid,3623.60009765625
KIMS,6.0,12,10,8,6,0.0,14.75,34.42,Rising,1.2651021374620264,False,False,True,55.79670104195791,35.0,Avoid,800.4500122070312
GRWRHITECH,4.0,18,10,3,6,0.0,4.22,6.35,Stable,3.453258199682119,False,False,True,49.249225371535914,34.166666666666664,Avoid,7160.0
MARINE,12.0,18,10,1,0,0.0,1.12,0.41,Rising,3.587876394677303,False,False,False,74.04513669534217,34.166666666666664,Avoid,269.95001220703125
CAPLIPOINT,8.0,15,10,1,6,0.0,5.76,2.49,Rising,0.5137999364934753,False,False,True,61.245072429160764,33.33333333333333,Avoid,2621.39990234375
PNBHOUSING,4.0,12,10,8,6,0.0,16.81,45.71,Stable,-1.416819012797077,False,False,True,32.1796609199369,33.33333333333333,Avoid,1078.5
AVL,4.0,12,10,8,6,0.0,15.05,21.67,Rising,-2.7585150056207652,False,False,True,43.587115648420266,33.33333333333333,Avoid,623.9500122070312
HONAUT,4.0,12,10,1,12,0.0,3.94,0.0,Stable,-2.721970187945566,False,True,True,38.35231849039236,32.5,Avoid,37525.0
STEELCAS,4.0,18,10,1,6,0.0,0.29,2.55,Stable,1.6593971893833714,False,False,True,54.641105834202094,32.5,Avoid,311.45001220703125
LMW,4.0,15,10,3,6,0.0,5.45,9.5,Rising,0.16756656116179158,False,False,True,28.264239012310487,31.666666666666664,Avoid,16140.0
INNOVACAP,4.0,12,10,6,6,0.0,0.34,19.92,Stable,-0.9846399162391273,False,False,True,33.91935871822185,31.666666666666664,Avoid,970.4000244140625
KDDL,4.0,9,10,3,12,0.0,7.98,2.16,Stable,-1.800892640615115,False,True,True,32.89135601097928,31.666666666666664,Avoid,3119.0
CENTUM,4.0,12,10,6,6,0.0,3.31,19.67,Stable,-5.640401409932661,False,False,True,31.933498668136313,31.666666666666664,Avoid,3503.10009765625
ACMESOLAR,7.0,9,10,6,6,0.0,4.39,19.1,Declining,-2.8678670683437546,False,False,True,48.724105587091834,31.666666666666664,Avoid,362.3999938964844
LTF,4.0,12,10,6,6,0.0,7.71,14.9,Stable,1.792991035044822,False,False,True,29.007390780971757,31.666666666666664,Avoid,312.25
OBEROIRLTY,4.0,9,10,8,6,0.0,15.11,14.83,Declining,-2.664383931562553,False,False,True,39.43645038701394,30.833333333333336,Avoid,1832.5999755859375
VIJAYA,4.0,9,10,8,6,0.0,11.65,31.61,Declining,1.4647336651992804,False,False,True,31.25468040705585,30.833333333333336,Avoid,1350.800048828125
ADFFOODS,4.0,15,10,8,0,0.0,11.59,21.3,Stable,4.037055326488592,False,False,False,45.25856994156105,30.833333333333336,Avoid,314.3999938964844
VARROC,4.0,12,10,5,6,0.0,4.29,11.18,Stable,1.147153006594559,False,False,True,48.033442777207725,30.833333333333336,Avoid,665.7000122070312
HONASA,4.0,9,10,8,6,0.0,13.64,21.58,Stable,0.3657711979959011,False,False,True,47.75715868343878,30.833333333333336,Avoid,452.75
XPROINDIA,4.0,12,10,5,6,0.0,13.81,2.94,Stable,0.8026012715789843,False,True,False,33.7215779612093,30.833333333333336,Avoid,1394.0999755859375
GRANULES,4.0,9,10,8,6,0.0,17.5,16.11,Rising,-3.7569971400530644,False,False,True,20.125877182769973,30.833333333333336,Avoid,842.7999877929688
NRBBEARING,4.0,15,10,8,0,0.0,18.92,13.85,Stable,3.5312970396103704,False,False,False,35.56735188992057,30.833333333333336,Avoid,419.25
KIRLOSENG,4.0,9,10,8,6,0.0,11.33,26.0,Stable,2.7636561117079905,False,True,False,27.68122459857419,30.833333333333336,Avoid,2283.10009765625
HOMEFIRST,4.0,9,10,8,6,0.0,43.9,29.83,Rising,-7.624402581623613,False,False,True,47.777785845501484,30.833333333333336,Avoid,1182.5
CUB,4.0,15,10,8,0,0.0,18.65,44.84,Rising,-3.646175353978609,False,False,False,54.15788446916178,30.833333333333336,Avoid,221.4499969482422
PHOENIXLTD,4.0,9,10,8,6,0.0,31.73,17.38,Stable,-2.6109399799545963,False,False,True,17.18266032386531,30.833333333333336,Avoid,2036.5999755859375
PRESTIGE,4.0,9,10,8,6,0.0,13.27,23.51,Stable,-3.6498944248073983,False,False,True,30.882016922308374,30.833333333333336,Avoid,1644.5999755859375
VARDHACRLC,4.0,15,10,1,6,0.0,0.03,0.0,Stable,1.9444447633170325,False,False,True,42.16299408804417,30.0,Avoid,44.040000915527344
IPCALAB,9.0,9,10,8,0,0.0,10.72,37.04,Declining,-1.1895511069517806,False,False,False,57.73581932262897,30.0,Avoid,1777.5999755859375
ASTERDM,4.0,8,10,8,6,0.0,10.32,16.48,Stable,-1.4690530490753528,False,False,True,51.33368171837921,30.0,Avoid,801.5
DEEDEV,8.0,12,10,5,0,0.0,4.67,14.16,Stable,0.3749520540605733,False,False,False,60.19760037317885,29.166666666666668,Avoid,682.6500244140625
ALIVUS,4.0,12,10,3,6,0.0,5.54,7.18,Declining,-1.1262462143443397,False,False,True,20.497950569448268,29.166666666666668,Avoid,1132.5
VENUSPIPES,4.0,9,10,6,6,0.0,2.63,17.81,Stable,-0.7875881169495891,False,False,True,20.077580396574398,29.166666666666668,Avoid,1688.0
RAYMOND,4.0,12,10,3,6,0.0,7.89,3.81,Stable,-2.0898489307096813,False,False,True,38.2276878856146,29.166666666666668,Avoid,595.0
INGERRAND,4.0,12,10,3,6,0.0,1.28,8.96,Declining,-3.3035242940543275,False,False,True,50.800711218227036,29.166666666666668,Avoid,4378.89990234375
FUSION,4.0,9,10,6,6,0.0,4.77,15.25,Stable,-3.1040115869522156,False,True,False,47.17699766989482,29.166666666666668,Avoid,220.6999969482422
NITINSPIN,4.0,9,10,5,6,0.0,1.92,14.68,Declining,-1.6218723305808647,False,False,True,21.97735379481251,28.333333333333332,Avoid,539.8499755859375
IKS,4.0,9,10,5,6,0.0,8.01,7.5,Stable,-2.8574488757640903,False,True,False,39.1645312262656,28.333333333333332,Avoid,1829.0
RBLBANK,4.0,5,10,8,6,0.0,8.77,16.92,Declining,-1.1846421456715661,False,False,True,27.721407093437456,27.500000000000004,Avoid,362.8500061035156
GALAPREC,4.0,18,10,1,0,0.0,1.3,5.78,Declining,-3.08025320546369,False,False,False,54.21166880358906,27.500000000000004,Avoid,1164.199951171875
PSPPROJECT,10.0,12,10,1,0,0.0,2.1,2.91,Stable,-1.9955447849272723,False,False,False,69.7305823896198,27.500000000000004,Avoid,1055.9000244140625
TEXINFRA,4.0,12,10,1,6,0.0,1.71,2.26,Stable,-0.7104685315419967,False,False,True,42.163319164245124,27.500000000000004,Avoid,113.19999694824219
KOVAI,4.0,12,10,1,6,0.0,1.25,4.24,Stable,-1.5415718979024495,False,False,True,36.58834855462753,27.500000000000004,Avoid,5844.0
ALKYLAMINE,4.0,12,10,1,6,0.0,3.5,3.1,Stable,-0.8383703091829897,False,True,False,34.3877986999115,27.500000000000004,Avoid,1821.5
BALAMINES,6.0,15,10,1,0,0.0,3.17,1.58,Rising,-3.4523537363986945,False,False,False,55.88487218338125,26.666666666666668,Avoid,2284.800048828125
NPST,4.0,15,10,3,0,0.0,0.08,10.02,Declining,0.7049556822066538,False,False,False,36.05062670871948,26.666666666666668,Avoid,1557.0999755859375
ARVIND,4.0,9,10,8,0,0.0,16.44,19.88,Stable,-1.3475242570470503,False,False,False,24.866618159651825,25.833333333333336,Avoid,523.4500122070312
