symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
SANOFICONR,52.0,18,10,6,6,0.0,2.76,17.57,Rising,7.18447881324249,False,False,True,92.36872953824742,76.66666666666667,Strong Buy,4948.60009765625
SPAL,52.0,18,10,5,0,0.0,1.48,16.57,Rising,15.689972530537322,False,False,False,92.99106951377037,70.83333333333334,Buy,920.9500122070312
KIRLFER,52.0,18,10,3,0,0.0,1.78,12.57,Rising,10.794065192772173,False,False,False,97.37571994757666,69.16666666666667,Buy,473.70001220703125
NITCO,52.0,18,10,1,0,0.0,2.3,1.54,Rising,8.647489269541131,False,False,False,92.59129494684969,67.5,Buy,106.91999816894531
ASTERDM,44.0,18,10,8,0,0.0,17.18,27.57,Declining,-3.24559933871279,False,False,False,85.86172471098125,66.66666666666666,Buy,788.5
GOKEX,44.0,18,10,8,0,0.0,19.85,37.58,Rising,16.249069768115266,False,False,False,83.78727852528655,66.66666666666666,Buy,784.0999755859375
RATNAVEER,44.0,15,10,1,0,0.0,6.93,2.42,Rising,13.888386381407503,False,False,False,87.75779964602324,58.333333333333336,Watch,187.1300048828125
GANDHAR,44.0,15,10,1,0,0.0,0.14,0.09,Rising,9.17356739073838,False,False,False,82.22631147535105,58.333333333333336,Watch,174.11000061035156
LLOYDSENT,36.0,22,10,1,0,0.0,0.6,0.11,Rising,14.866273573694787,False,False,False,85.14625716094073,57.49999999999999,Watch,76.87999725341797
WELENT,36.0,18,10,3,0,0.0,3.47,9.32,Stable,3.2774967108985864,False,False,False,78.52149898671111,55.833333333333336,Watch,570.3499755859375
ZFCVINDIA,12.0,22,10,8,6,0.0,5.79,26.21,Rising,5.892347424221822,False,False,True,75.38064055792756,48.333333333333336,Avoid,15581.0
NIVABUPA,12.0,18,10,8,6,0.0,10.6,16.49,Rising,3.727962467304047,False,False,True,81.57693984210843,45.0,Avoid,87.08999633789062
MAXHEALTH,12.0,22,10,8,0,0.0,45.39,26.32,Stable,7.704078030955053,False,False,False,73.61625693914051,43.333333333333336,Avoid,1090.449951171875
RADICO,10.0,18,10,8,6,0.0,17.63,27.35,Rising,4.187256144582641,False,False,True,67.81250172511828,43.333333333333336,Avoid,3690.0
PTL,18.0,22,10,1,0,0.0,0.0,0.91,Rising,2.9447871483176735,False,False,False,84.71645031159863,42.5,Avoid,41.95000076293945
GLOSTERLTD,10.0,22,10,3,6,0.0,0.0,14.36,Rising,3.543662176974771,False,False,True,65.94971744896783,42.5,Avoid,692.5
FLUOROCHEM,12.0,18,10,5,6,0.0,4.28,13.48,Rising,4.9845415899657075,False,False,True,74.1934651505315,42.5,Avoid,3837.5
PGIL,8.0,18,10,8,6,0.0,6.48,18.8,Rising,6.90416174507027,False,False,True,63.040560540118115,41.66666666666667,Avoid,1743.5
CAMS,12.0,18,10,8,0,0.0,44.44,22.06,Rising,9.933337893547044,False,False,False,82.30253896081202,40.0,Avoid,832.7999877929688
ITI,12.0,18,10,1,6,0.0,0.0,0.06,Rising,3.9766061475302816,False,False,True,86.18607089785914,39.166666666666664,Avoid,311.1499938964844
LICI,12.0,18,10,1,6,0.0,0.33,1.09,Rising,7.674970183558627,False,False,True,78.57903273578356,39.166666666666664,Avoid,430.0
GPTINFRA,10.0,18,10,1,6,0.0,2.72,7.03,Rising,7.174136781085294,False,False,True,66.0013328819721,37.5,Avoid,122.3499984741211
VTL,10.0,18,10,6,0,0.0,5.69,16.01,Rising,5.343641018193024,False,False,False,69.16500812855165,36.666666666666664,Avoid,661.4000244140625
YATHARTH,4.0,18,10,5,6,0.0,5.25,12.0,Rising,0.6430514336484006,False,False,True,54.84960519966895,35.833333333333336,Avoid,845.1500244140625
AVANTEL,12.0,18,10,1,0,0.0,0.55,0.92,Rising,7.962526033768524,False,False,False,70.90118179113483,34.166666666666664,Avoid,179.7899932861328
KRISHANA,6.0,18,10,1,6,0.0,0.26,0.0,Stable,2.0197305913573604,False,False,True,58.72658030184312,34.166666666666664,Avoid,686.7000122070312
VENUSPIPES,4.0,15,10,6,6,0.0,2.71,17.49,Stable,4.81510098527993,False,False,True,54.540927140694585,34.166666666666664,Avoid,1482.4000244140625
GEECEE,12.0,18,10,1,0,0.0,0.0,0.13,Rising,8.78746138277753,False,False,False,83.99604075225707,34.166666666666664,Avoid,350.3500061035156
BHEL,4.0,18,10,8,0,0.0,7.23,23.93,Stable,7.168315220193899,False,False,False,53.11870497038037,33.33333333333333,Avoid,405.8999938964844
VIYASH,6.0,15,10,3,6,0.0,2.94,7.98,Stable,1.560315744305063,False,False,True,55.15803040179361,33.33333333333333,Avoid,253.85000610351562
GRANULES,4.0,12,10,8,6,0.0,15.31,17.01,Rising,2.0418765907304737,False,False,True,27.858726111126693,33.33333333333333,Avoid,782.0999755859375
KAPSTON,10.0,18,10,1,0,0.0,0.0,0.0,Rising,3.3166272391327523,False,False,False,67.63085306554623,32.5,Avoid,350.45001220703125
OLECTRA,10.0,18,10,1,0,0.0,7.11,0.68,Rising,11.620368486569244,False,False,False,68.81608660434837,32.5,Avoid,1446.5999755859375
ROSSTECH,12.0,15,10,1,0,0.0,1.6,3.51,Rising,4.7116760361413546,False,False,False,79.02736653324833,31.666666666666664,Avoid,1042.300048828125
ACUTAAS,7.0,12,10,8,0,0.0,19.48,19.6,Declining,-0.2861412221499604,False,False,False,51.06138337266135,30.833333333333336,Avoid,3136.300048828125
TDPOWERSYS,4.0,12,10,8,0,0.0,26.69,22.24,Stable,6.38832562479672,False,False,False,45.23957848975636,28.333333333333332,Avoid,1269.0
GOODLUCK,4.0,18,10,1,0,0.0,1.56,4.99,Stable,3.167841852196762,False,False,False,52.61028467072902,27.500000000000004,Avoid,1354.800048828125
EMCURE,4.0,12,10,1,6,0.0,3.35,6.1,Stable,0.9791498950639577,False,False,True,39.562950711893656,27.500000000000004,Avoid,1753.199951171875
MAZDA,4.0,18,10,1,0,0.0,0.05,0.05,Rising,2.0277280603666847,False,False,False,53.0245305210555,27.500000000000004,Avoid,236.99000549316406
SHYAMMETL,4.0,9,10,3,6,0.0,3.09,9.17,Rising,-0.879290918837361,False,False,True,42.13822250068348,26.666666666666668,Avoid,975.0999755859375
ADANIPOWER,4.0,12,10,5,0,0.0,11.73,3.69,Stable,3.3621731984341707,False,False,False,54.992778065224826,25.833333333333336,Avoid,230.57000732421875
BANKA,10.0,9,10,1,0,0.0,0.0,0.0,Rising,-0.33112078081212193,False,False,False,65.23498742115433,25.0,Avoid,90.30000305175781
DREDGECORP,8.0,9,10,1,0,0.0,0.37,8.31,Stable,4.907744573051209,False,False,False,62.92837184859508,23.333333333333332,Avoid,1137.199951171875
IOLCP,4.0,12,10,1,0,0.0,1.72,0.02,Stable,-4.424912245484625,False,False,False,23.15368202103432,22.5,Avoid,128.3000030517578
BGRENERGY,4.0,12,10,1,0,0.0,0.1,0.0,Declining,2.0329604890182207,False,False,False,40.60088459485792,22.5,Avoid,331.25
AHLWEST,4.0,11,10,1,0,0.0,0.0,0.57,Declining,1.8904896299562823,False,False,False,35.99842973043706,21.666666666666668,Avoid,571.2999877929688
