symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
ZYDUSWELL,52.0,22,10,6,0,0.0,3.17,18.87,Rising,6.1317724653005,False,False,False,88.69827953582814,75.0,Strong Buy,569.4500122070312
BANSALWIRE,52.0,22,10,5,0,0.0,0.88,17.06,Rising,7.799126230423137,False,False,False,81.19011327768169,74.16666666666667,Buy,333.79998779296875
JAGSNPHARM,52.0,18,10,1,0,0.0,2.46,0.31,Rising,3.4439396244999143,False,False,False,73.67548404087434,67.5,Buy,230.3800048828125
POLYCAB,36.0,15,10,5,6,0.0,18.21,0.0,Rising,-2.429533549513596,False,False,True,72.87390791583121,60.0,Watch,9779.0
GOODLUCK,44.0,15,10,1,0,0.0,1.56,4.99,Rising,-0.5865349528614172,False,False,False,89.05241370959807,58.333333333333336,Watch,1474.5999755859375
LTF,36.0,15,10,6,0,0.0,7.64,14.91,Rising,3.5850277617984316,False,False,False,82.38776455954057,55.833333333333336,Watch,299.04998779296875
BHEL,26.0,22,10,8,0,0.0,7.23,23.93,Rising,0.5467800729040073,False,False,False,79.9550623914157,55.00000000000001,Watch,413.75
MARICO,13.0,18,10,8,6,0.0,24.08,12.17,Rising,3.384823630600464,False,False,True,55.844067896814884,45.83333333333333,Avoid,839.9500122070312
MOLDTKPAC,12.0,18,10,8,6,0.0,9.69,20.95,Rising,2.3721740063942454,False,False,True,71.38569512551518,45.0,Avoid,707.75
GMRAIRPORT,18.0,18,10,8,0,0.0,20.17,4.93,Rising,1.146235773961446,False,False,False,86.50414111484459,45.0,Avoid,109.41999816894531
JBCHEPHARM,12.0,18,10,8,6,0.0,16.33,21.38,Rising,4.396700305812096,False,False,True,70.24692788402355,45.0,Avoid,2303.199951171875
BAJAJCON,12.0,18,10,8,6,0.0,16.59,14.27,Stable,-3.638855470190827,False,True,False,76.69675887174924,45.0,Avoid,597.1500244140625
LUPIN,12.0,18,10,8,6,0.0,21.7,25.32,Stable,2.961540548210473,False,False,True,72.62206692349139,45.0,Avoid,2409.300048828125
THERMAX,12.0,22,10,8,0,0.0,11.25,15.49,Rising,5.370180319431261,False,False,False,73.47237844088004,43.333333333333336,Avoid,5125.10009765625
SAILIFE,10.0,18,10,8,6,0.0,21.17,31.54,Rising,3.827273405907894,False,False,True,67.32926826257068,43.333333333333336,Avoid,1247.9000244140625
NHPC,12.0,18,10,6,6,0.0,10.34,10.78,Rising,4.282790107186063,False,False,True,87.8404605813732,43.333333333333336,Avoid,81.56999969482422
ABB,12.0,18,10,5,6,0.0,8.19,9.28,Stable,-1.7911270322402917,False,False,True,85.12246697270925,42.5,Avoid,7128.0
TORNTPHARM,8.0,18,10,8,6,0.0,16.18,8.96,Rising,4.500787472655365,False,False,True,63.96002436613899,41.66666666666667,Avoid,4657.60009765625
JSWDULUX,10.0,15,10,8,6,0.0,8.43,21.79,Rising,-0.24763367949404147,False,False,True,68.02620917765191,40.833333333333336,Avoid,3262.89990234375
GRANULES,6.0,18,10,8,6,0.0,15.31,17.01,Stable,2.106881149091855,False,False,True,56.77009890347839,40.0,Avoid,794.7999877929688
ELGIEQUIP,12.0,12,10,8,6,0.0,22.2,9.08,Rising,-0.9767214910025523,False,False,True,73.45890002029924,40.0,Avoid,608.2999877929688
YATHARTH,8.0,18,10,5,6,0.0,5.25,12.0,Stable,-0.35215399859430674,False,False,True,62.93500202179493,39.166666666666664,Avoid,848.9000244140625
RACLGEAR,18.0,15,10,3,0,0.0,9.54,3.22,Rising,1.2242558127027348,False,False,False,77.26170975886247,38.333333333333336,Avoid,1380.800048828125
IPCALAB,8.0,18,10,3,6,0.0,10.63,0.0,Stable,3.124015577433914,False,False,True,63.01694926060165,37.5,Avoid,1647.199951171875
LLOYDSME,8.0,18,10,1,6,0.0,2.26,1.71,Rising,1.1256706911267678,False,False,True,60.68704327958107,35.833333333333336,Avoid,1805.699951171875
SATIN,10.0,18,10,1,0,0.0,3.52,5.3,Stable,-0.10164125193796725,False,False,False,66.39132847375127,32.5,Avoid,235.88999938964844
BLSE,12.0,8,10,1,6,0.0,0.46,0.01,Rising,1.9748696685440992,False,False,True,84.90081904684573,30.833333333333336,Avoid,232.8800048828125
MANINDS,4.0,18,10,1,0,0.0,2.41,1.34,Declining,-4.489524260712463,False,False,False,41.6081877515159,27.500000000000004,Avoid,574.4000244140625
HIRECT,10.0,12,10,1,0,0.0,6.38,0.13,Declining,-1.3875577341219358,False,False,False,69.08486515364372,27.500000000000004,Avoid,1130.0
KRN,4.0,12,10,5,0,0.0,8.37,8.64,Stable,2.1650326797385544,False,False,False,44.75850262667598,25.833333333333336,Avoid,1250.5
CHENNPETRO,4.0,12,10,3,0,0.0,12.59,2.11,Stable,3.340801507221225,False,False,False,52.61294659237753,24.166666666666668,Avoid,1153.800048828125
