symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
SMSPHARMA,52.0,22,10,1,0,0.0,0.65,2.83,Rising,-10.723920789288787,False,False,False,77.00339395163776,70.83333333333334,Buy,413.75
MAZDA,52.0,15,10,1,0,0.0,0.07,0.05,Declining,0.9387019950311215,False,False,False,80.51907721496909,65.0,Buy,263.45001220703125
RPGLIFE,44.0,18,10,1,0,0.0,0.95,8.68,Stable,4.6653782623477635,False,False,False,88.14870510279164,60.83333333333333,Watch,2824.5
SYRMA,36.0,18,10,6,0,0.0,7.51,15.9,Rising,1.786944030152826,False,False,False,80.2193474844499,58.333333333333336,Watch,1617.699951171875
BHAGYANGR,40.0,18,10,1,0,0.0,2.15,2.08,Stable,5.667971340414701,False,False,False,63.64989229180764,57.49999999999999,Watch,446.5
AXISCADES,34.0,18,10,1,0,0.0,1.45,1.96,Stable,-0.9306253836528278,False,False,False,67.17895595521566,52.5,Watch,1852.300048828125
MCX,12.0,15,10,8,12,0.0,29.85,50.8,Stable,-0.3296718201503346,False,True,True,70.77699711020026,47.5,Avoid,3265.199951171875
IPCALAB,10.0,18,10,8,6,0.0,10.72,37.04,Rising,0.09144266335407991,False,False,True,66.69893398464897,43.333333333333336,Avoid,1970.300048828125
APARINDS,10.0,15,10,8,6,0.0,11.36,24.88,Stable,1.7200000000000104,False,False,True,65.79601486263634,40.833333333333336,Avoid,17801.0
BHEL,4.0,15,10,8,12,0.0,9.52,22.35,Stable,-0.41763057841501805,False,True,True,49.526574618571075,40.833333333333336,Avoid,429.20001220703125
TATVA,14.0,18,10,1,6,0.0,3.93,3.11,Stable,6.272146918420729,False,False,True,64.13010367952626,40.833333333333336,Avoid,1709.5999755859375
AUROPHARMA,6.0,18,10,8,6,0.0,16.38,25.05,Declining,0.607212220227682,False,False,True,56.515517401386084,40.0,Avoid,1690.0
GLAND,10.0,12,10,8,6,0.0,8.74,30.44,Declining,-0.49618450390864766,False,False,True,69.7190549353129,38.333333333333336,Avoid,2907.800048828125
STEL,10.0,18,10,1,6,0.0,0.01,0.07,Rising,7.065403480948018,False,True,False,66.51296352541624,37.5,Avoid,631.9000244140625
EMIL,8.0,18,10,8,0,0.0,4.77,20.89,Stable,-3.51892385687953,False,False,False,60.419736273274204,36.666666666666664,Avoid,185.07000732421875
ONWARDTEC,10.0,15,10,3,6,0.0,9.32,1.8,Stable,1.073967146740129,False,False,True,68.46311253484117,36.666666666666664,Avoid,291.75
CARTRADE,8.0,12,10,8,6,0.0,54.37,15.63,Stable,-4.854428805479549,False,True,False,60.91562573106616,36.666666666666664,Avoid,2938.0
LALPATHLAB,4.0,15,10,8,6,0.0,17.35,21.59,Rising,0.8224175574580883,False,False,True,25.3333531532017,35.833333333333336,Avoid,1924.699951171875
LUMAXTECH,4.0,15,10,8,6,0.0,8.7,16.53,Stable,1.218841822905281,False,False,True,46.10848956195815,35.833333333333336,Avoid,2018.0
VIJAYA,4.0,15,10,8,6,0.0,11.65,31.61,Stable,0.6264496486099391,False,False,True,36.51167855923801,35.833333333333336,Avoid,1506.0999755859375
MBAPL,13.0,12,10,1,6,0.0,1.03,0.07,Stable,1.8835077213060325,False,False,True,55.39309933435613,35.0,Avoid,163.89999389648438
E2E,10.0,15,10,1,6,0.0,1.27,6.07,Stable,-0.974842534590592,False,True,False,68.63290026768945,35.0,Avoid,604.4000244140625
SHYAMMETL,6.0,15,10,5,6,0.0,2.97,13.75,Stable,-0.8378580048331363,False,False,True,55.23135834818742,35.0,Avoid,1077.0
GLENMARK,6.0,12,10,8,6,0.0,20.89,18.6,Stable,-0.1322731165865343,False,False,True,58.84793227897224,35.0,Avoid,2416.0
SONACOMS,6.0,12,10,8,6,0.0,23.61,41.6,Rising,-1.2817227900935868,False,False,True,55.38680254923084,35.0,Avoid,777.9000244140625
CUB,12.0,12,10,8,0,0.0,18.65,44.84,Declining,1.979588181862857,False,False,False,75.60874510403752,35.0,Avoid,231.82000732421875
SEAMECLTD,10.0,18,10,3,0,0.0,5.93,4.39,Declining,-1.9403251136753563,False,False,False,68.59475051887031,34.166666666666664,Avoid,1738.5
HNDFDS,4.0,15,10,6,6,0.0,5.86,14.65,Declining,0.06451542399077415,False,False,True,49.987324127996104,34.166666666666664,Avoid,620.3499755859375
PETRONET,4.0,12,10,8,6,0.0,26.27,13.68,Stable,-1.8184966324958585,False,False,True,47.75213314730589,33.33333333333333,Avoid,283.45001220703125
GANDHAR,8.0,15,10,1,6,0.0,1.27,1.02,Stable,-0.7003295178672375,False,False,True,64.43112687465843,33.33333333333333,Avoid,269.3999938964844
ANTHEM,4.0,9,10,5,12,0.0,2.57,13.48,Stable,-1.5812335319885351,False,True,True,33.92213354147376,33.33333333333333,Avoid,927.4000244140625
NAZARA,4.0,15,10,5,6,0.0,15.51,2.47,Stable,-3.2296827173734943,False,False,True,51.94451615630952,33.33333333333333,Avoid,362.54998779296875
BLSE,4.0,12,10,1,12,0.0,0.64,0.02,Stable,0.5434821845825777,False,True,True,35.860760816155356,32.5,Avoid,314.5
TBOTEK,6.0,9,10,8,6,0.0,28.93,21.09,Stable,-1.4297693684570012,False,False,True,57.71946800312319,32.5,Avoid,1647.699951171875
AYMSYNTEX,18.0,9,10,1,0,0.0,3.62,0.48,Declining,-3.8041602402923425,False,False,False,71.45584333801428,31.666666666666664,Avoid,281.95001220703125
RKFORGE,4.0,18,10,6,0,0.0,20.43,0.0,Declining,-0.8084926745369869,False,False,False,52.07077021333145,31.666666666666664,Avoid,705.4500122070312
MTARTECH,4.0,15,10,8,0,0.0,24.8,22.35,Declining,-3.4529914529914496,False,False,False,49.83277985288969,30.833333333333336,Avoid,7060.0
INDGN,4.0,12,10,5,6,0.0,9.92,8.74,Declining,2.4941586599095844,False,False,True,43.75938601805365,30.833333333333336,Avoid,591.75
GFLLIMITED,13.0,12,10,1,0,0.0,0.2,0.0,Declining,-4.688565927715926,False,False,False,56.56152646891351,30.0,Avoid,55.70000076293945
VINCOFE,4.0,18,10,3,0,0.0,5.39,9.59,Declining,0.9234302001662531,False,False,False,47.63713954720893,29.166666666666668,Avoid,175.9600067138672
CGCL,8.0,9,10,8,0,0.0,8.21,18.42,Declining,-3.636361394484622,False,False,False,61.193516798528016,29.166666666666668,Avoid,262.3500061035156
SUDARSCHEM,8.0,9,10,8,0,0.0,8.48,26.41,Stable,-5.146366218223831,False,False,False,64.67903607282337,29.166666666666668,Avoid,1205.4000244140625
KHAITANLTD,12.0,12,10,1,0,0.0,0.0,0.03,Declining,-2.6206625797557503,False,False,False,75.12690970329177,29.166666666666668,Avoid,154.9499969482422
ALIVUS,4.0,12,10,3,6,0.0,5.54,7.18,Declining,-0.17263001208761564,False,False,True,38.67735406745466,29.166666666666668,Avoid,1387.800048828125
SAILIFE,4.0,12,10,8,0,0.0,19.65,32.71,Declining,-2.479498348777598,False,False,False,48.18324322825126,28.333333333333332,Avoid,1545.699951171875
THELEELA,4.0,9,10,5,6,0.0,7.87,11.51,Declining,-4.358030018964243,False,False,True,20.849535590275007,28.333333333333332,Avoid,530.0
IGPL,8.0,15,10,1,0,0.0,2.67,1.61,Declining,0.18969969159325917,False,False,False,60.891547557208845,28.333333333333332,Avoid,554.5499877929688
BEPL,4.0,12,10,1,6,0.0,1.39,0.0,Declining,-0.4762653042090004,False,False,True,47.52862052237003,27.500000000000004,Avoid,127.47000122070312
DVL,4.0,12,10,1,6,0.0,0.55,1.73,Stable,-2.209757339766394,False,True,False,53.73400603720804,27.500000000000004,Avoid,278.79998779296875
VISAKAIND,4.0,18,10,1,0,0.0,0.03,0.02,Declining,0.3980106384719573,False,False,False,45.278450888823166,27.500000000000004,Avoid,90.80999755859375
HITECHCORP,4.0,12,10,1,6,0.0,0.0,0.13,Declining,-0.13544385463694075,False,False,True,38.27371717728255,27.500000000000004,Avoid,331.79998779296875
KDDL,4.0,15,10,3,0,0.0,7.98,2.16,Declining,-1.3825308638954592,False,False,False,49.53920595724385,26.666666666666668,Avoid,3837.60009765625
JTLIND,6.0,9,10,1,6,0.0,4.84,0.14,Declining,-1.5336046523132252,False,True,False,58.93928387694534,26.666666666666668,Avoid,87.31999969482422
GEOJITFSL,4.0,9,10,3,6,0.0,1.58,10.04,Declining,0.8179206189688148,False,False,True,40.65298387843643,26.666666666666668,Avoid,80.12000274658203
MARKSANS,4.0,12,10,6,0,0.0,17.47,6.19,Declining,-2.9447425225215373,False,False,False,49.13810889239583,26.666666666666668,Avoid,319.70001220703125
MOTILALOFS,4.0,9,10,3,6,0.0,6.86,6.78,Declining,-3.6824147874299773,False,False,True,54.9267391014231,26.666666666666668,Avoid,988.7000122070312
QPOWER,7.0,12,10,1,0,0.0,3.37,6.45,Stable,4.437437702637581,False,False,False,48.77627309127258,25.0,Avoid,1489.800048828125
MANGLMCEM,8.0,9,10,3,0,0.0,5.53,6.17,Declining,0.8278952375811555,False,False,False,62.03067408595808,25.0,Avoid,1035.199951171875
KAMATHOTEL,4.0,9,10,1,6,0.0,0.02,3.86,Declining,-2.3277532036802606,False,True,False,33.18741289518081,25.0,Avoid,219.4499969482422
