symbol,volume_conviction,accumulation_pattern,sector_strength,institutional_score,multibagger_bonus,delivery_pct,fii_holding,dii_holding,volume_trend,price_momentum,block_buying_detected,sustained_volume,price_tightening,volume_distribution,total_score,signal,close
SPORTKING,52.0,18,10,1,0,0.0,0.23,0.0,Declining,-3.7531899818160075,False,False,False,76.53296975761495,67.5,Buy,173.61000061035156
JMA,52.0,18,10,1,0,0.0,0.05,0.01,Rising,3.518192853605173,False,False,False,85.84384579999396,67.5,Buy,94.44999694824219
WOCKPHARMA,40.0,12,10,5,0,0.0,7.09,10.96,Declining,0.15097216810890934,False,False,False,64.41128495450195,55.833333333333336,Watch,1923.800048828125
AARVI,36.0,18,10,1,0,0.0,0.0,0.0,Rising,9.874917282451223,False,False,False,82.6965975911619,54.166666666666664,Watch,142.30999755859375
ABDL,18.0,18,10,1,0,0.0,3.23,4.82,Rising,4.7787152430963875,False,False,False,70.22071296870546,39.166666666666664,Avoid,608.4500122070312
NAVINFLUOR,4.0,18,10,8,6,0.0,23.78,27.61,Stable,1.7703519374333343,False,False,True,49.298923515883644,38.333333333333336,Avoid,7157.0
GRANULES,4.0,12,10,8,6,0.0,15.31,17.01,Stable,-3.3803826039328633,False,False,True,30.695267875060665,33.33333333333333,Avoid,763.1500244140625
QPOWER,8.0,18,10,1,0,0.0,2.28,5.97,Stable,8.488805970149249,False,False,False,60.36805688347921,30.833333333333336,Avoid,1163.0
CENTUM,10.0,9,10,6,0,0.0,2.37,21.51,Declining,-2.0260659410446857,False,False,False,65.67603129488046,29.166666666666668,Avoid,3389.800048828125
NOVARTIND,4.0,9,10,1,0,0.0,0.17,0.53,Declining,-4.41377510543054,False,False,False,47.92503027776123,20.0,Avoid,1329.699951171875
HIRECT,4.0,8,10,1,0,0.0,6.38,0.13,Stable,-1.4711073401967756,False,False,False,53.670485705328005,19.166666666666668,Avoid,1111.800048828125
